anls,answer_length_chars,baseline_gpu_gb,benchmark_type,boolean_accuracy,character_f1,conciseness_violation,frame_count,ground_truth_answer,incremental_peak_gpu_gb,input_type,judge_error_type,judge_label,judge_model,judge_reason,judge_score,latency_seconds,max_frames_per_item,modality,model_answer,model_key,model_name,normalized_exact_match,numeric_accuracy,pair_key,peak_gpu_gb,provider,qa_id,question,reason,record_id,repetition_flag,repetition_ratio,rouge_l_f1,section,sequence_order_score,set_f1,source_path,status,task_aware_metric,task_aware_reason,task_aware_score,token_f1,token_precision,token_recall
0.0,7,5.147,native_day_night_video_answer_generation_v1,,0.4761904761904762,False,,Desks and chairs,13.735,video,wrong_entity,incorrect,gemini-3.1-flash-lite,"Furniture passed were desks and chairs, not a cabinet.",0.0,2.9535,,rgb,cabinet,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.882,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__scene_sequence__02,What kind of furniture do I walk past in the first room?,,c3f9fb4b764e3a5fecd4db1a,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
1.0,5,5.147,native_day_night_video_answer_generation_v1,,1.0,False,,Right,13.735,video,none,correct,gemini-3.1-flash-lite,Correct direction.,1.0,2.8738,,rgb,right,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,1.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.882,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__scene_sequence__03,Toward which side of the room is the white door located?,,769552ee72b2dc085f23e490,False,0.0,1.0,scene_sequence,1.0,1.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,1.0,1.0,1.0,1.0
1.0,5,5.147,native_day_night_video_answer_generation_v1,,1.0,False,,White,13.723,video,none,correct,gemini-3.1-flash-lite,Correct color.,1.0,2.9352,,rgb,white,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,1.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__scene_sequence__04,What is the color of the door I approach?,,e3731ccb020aa0dacbf7f028,False,0.0,1.0,scene_sequence,1.0,1.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,1.0,1.0,1.0,1.0
0.0,8,5.147,native_day_night_video_answer_generation_v1,,0.46153846153846156,False,,A utility or sink room,13.727,video,missing_detail,partially_correct,gemini-3.1-flash-lite,The room is a utility/sink room; 'bathroom' is a reasonable inference but lacks precision.,0.5,2.9544,,rgb,bathroom,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.874,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__scene_sequence__05,What room is revealed at the end of the video?,,dc6dce18c6caa458ea51377a,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,4,5.147,native_day_night_video_answer_generation_v1,,0.1818181818181818,False,,Glowing light strips,13.723,video,wrong_entity,incorrect,gemini-3.1-flash-lite,"First visible thing was light strips, not the door.",0.0,2.9346,,rgb,door,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__scene_sequence__06,What was the first thing visible in the darkness?,,15707b1029ff79a8fcb03ca0,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,2,5.147,native_day_night_video_answer_generation_v1,,0.25,False,,Before,13.723,video,contradiction,incorrect,gemini-3.1-flash-lite,The desks were passed before the door.,0.0,2.9344,,rgb,no,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__scene_sequence__07,Did I pass the desks before reaching the door?,,447ecbbe5957d324efd8d60a,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.6666666666666667,4,5.147,native_day_night_video_answer_generation_v1,,0.888888888888889,False,,A sink,13.727,video,none,correct,gemini-3.1-flash-lite,Correct object.,1.0,2.8757,,rgb,sink,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,1.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.874,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__scene_sequence__08,What is the main object found in the final room?,,04b45343e9d3b3ec9dc1d853,False,0.0,1.0,scene_sequence,1.0,1.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,1.0,1.0,1.0,1.0
0.0,5,5.147,native_day_night_video_answer_generation_v1,,0.33333333333333337,False,,On the left side,13.727,video,contradiction,incorrect,gemini-3.1-flash-lite,Windows were on the left.,0.0,2.8742,,rgb,right,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.874,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__scene_sequence__09,Where are the windows located in relation to the start?,,e578f58e18d3c9652af30425,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,27,5.147,native_day_night_video_answer_generation_v1,,0.5365853658536585,False,,"Dark office, then a bright office area with desks, followed by a sink room",13.727,video,wrong_entity,incorrect,gemini-3.1-flash-lite,Missed the desk area description and included incorrect room labels.,0.0,3.2732,,rgb,"bathroom, hallway, bathroom",internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.874,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__scene_sequence__10,What is the overall sequence of rooms I passed through?,,cbc7af9c0afa6a962e3f5017,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,8,5.147,native_day_night_video_answer_generation_v1,,0.4516129032258065,False,,Natural light from windows,13.747,video,none,correct,gemini-3.1-flash-lite,Daylight is synonymous with natural light from windows in this context.,1.0,3.018,,rgb,daylight,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.894,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_recognition__01,What is the primary source of illumination for the office in the bright frames?,,5aa0e0e477b5815e2369116f,False,0.0,0.0,light_recognition,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,2,5.147,native_day_night_video_answer_generation_v1,0.0,0.0,False,,Yes,13.731,video,contradiction,incorrect,gemini-3.1-flash-lite,Should be 'yes'.,0.0,2.936,,rgb,no,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.878,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__01,Does the environment get brighter over the course of the video?,,bd5320d75f7917d1a5910794,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
1.0,3,5.147,native_day_night_video_answer_generation_v1,1.0,1.0,False,,Yes,13.719,video,none,correct,gemini-3.1-flash-lite,Correct polarity.,1.0,2.8147,,rgb,Yes,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,1.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.866,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__02,Is there a transition from darkness to light?,,dc00ba905c370cb6a0960af6,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,3,5.147,native_day_night_video_answer_generation_v1,1.0,1.0,False,,Yes,13.723,video,none,correct,gemini-3.1-flash-lite,Correct polarity.,1.0,2.9315,,rgb,yes,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,1.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__03,Do the windows become clearer as it gets brighter?,,fa9a69772d07a1b9dc241070,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,3,5.147,native_day_night_video_answer_generation_v1,1.0,1.0,False,,Yes,13.723,video,none,correct,gemini-3.1-flash-lite,Correct polarity.,1.0,2.9318,,rgb,yes,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,1.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__04,Does the daylight appear to come from the left?,,2844954998e38fec2965a017,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,3,5.147,native_day_night_video_answer_generation_v1,1.0,1.0,False,,Yes,13.714,video,none,correct,gemini-3.1-flash-lite,Correct polarity.,1.0,2.9297,,rgb,yes,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,1.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.862,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__05,Is the change in light levels gradual?,,767aeef606d1ee90cbdd4302,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,3,5.147,native_day_night_video_answer_generation_v1,1.0,1.0,False,,Yes,13.731,video,none,correct,gemini-3.1-flash-lite,Correct polarity.,1.0,2.934,,rgb,yes,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,1.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.878,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__06,Can the floor texture be seen once it is fully lit?,,cac7ecaf6cfa2f54e5c19456,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,2,5.147,native_day_night_video_answer_generation_v1,0.0,0.0,False,,Yes,13.731,video,other,incorrect,gemini-3.1-flash-lite,Artificial light remains constant or is less noticed due to daylight.,0.0,2.9342,,rgb,no,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.878,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__07,Does the artificial light become less noticeable as it gets brighter?,,d2ba680d73edd6d68c61b8e0,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,2,5.147,native_day_night_video_answer_generation_v1,0.0,0.0,False,,Yes,13.727,video,contradiction,incorrect,gemini-3.1-flash-lite,Shadows become more defined as the room is lit.,0.0,2.8748,,rgb,no,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.874,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__08,Are the shadows becoming more defined as the light increases?,,1c8f0ce7ac6bad36a8cd3fc0,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,4,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,5,13.719,video,wrong_count,incorrect,gemini-3.1-flash-lite,Wrong count.,0.0,2.8153,,rgb,zero,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.866,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__01,How many blue chairs are visible in the office?,,39b55d025e2c9cd8b43198d3,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,4,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,5,13.723,video,wrong_count,incorrect,gemini-3.1-flash-lite,Wrong count.,0.0,2.9327,,rgb,zero,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__02,How many computer monitors can be counted on the desks?,,24e5e70515428067c50d77bf,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,1,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,3,13.723,video,wrong_count,incorrect,gemini-3.1-flash-lite,Wrong count.,0.0,2.9361,,rgb,0,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__03,How many black PC towers are located on the desks?,,7177567525bb0898163d4400,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,3,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,6,13.723,video,wrong_count,incorrect,gemini-3.1-flash-lite,Wrong count.,0.0,2.9335,,rgb,one,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__04,How many large window panes are along the wall?,,8a4f47f42369c7690fd0f083,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
1.0,1,5.147,native_day_night_video_answer_generation_v1,,1.0,False,,1,13.719,video,none,correct,gemini-3.1-flash-lite,Correct count.,1.0,2.8169,,rgb,1,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,1.0,1.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.866,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__05,How many sinks are shown in the final room?,,f41da03faf12e24698e94642,False,0.0,1.0,counting,1.0,1.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,1.0,1.0,1.0
0.0,1,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,4,13.719,video,wrong_count,incorrect,gemini-3.1-flash-lite,Wrong count.,0.0,2.8157,,rgb,1,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.866,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__06,How many keyboards are visible across all workstations?,,2d8937cf9114b95a3235a7e4,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,4,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,4,13.71,video,wrong_count,incorrect,gemini-3.1-flash-lite,Wrong count.,0.0,2.874,,rgb,zero,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.858,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__07,How many computer mice can you identify?,,0ee51a63dc9d89dbb6cba4cb,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,3,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,1,13.714,video,none,correct,gemini-3.1-flash-lite,Correct count.,1.0,2.9288,,rgb,one,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,1.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.862,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__09,How many teal bins are near the sink?,,ae5564fac6546350bb8d31ce,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,1,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,2,13.719,video,wrong_count,incorrect,gemini-3.1-flash-lite,Wrong count.,0.0,2.8154,,rgb,1,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.866,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__10,How many door handles are seen in the video?,,38edfc7c4c109cb5aa5f0e5b,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
1.0,1,5.147,native_day_night_video_answer_generation_v1,,1.0,False,,1,13.723,video,none,correct,gemini-3.1-flash-lite,Correct count.,1.0,2.9325,,rgb,1,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,1.0,1.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__01,How many doors are opened by the subject?,,413718a694adfdc359ffd136,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,1.0,1.0,1.0
0.0,3,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,0,13.727,video,wrong_count,incorrect,gemini-3.1-flash-lite,Count should be zero.,0.0,2.8746,,rgb,one,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.874,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__02,How many people are seen walking in the office?,,6fd49550c6b0f7ae42e05a34,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,4,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,0,13.723,video,none,correct,gemini-3.1-flash-lite,Correct count.,1.0,2.932,,rgb,zero,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,1.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__03,How many cars pass by outside the windows?,,cd9da7e3ec77f431ac1b95b4,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,4,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,0,13.723,video,none,correct,gemini-3.1-flash-lite,Correct count.,1.0,2.933,,rgb,zero,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,1.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__04,How many chairs are moved during the video?,,3f525e988b3a31a8ecfd667e,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,4,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,1,13.723,video,wrong_count,incorrect,gemini-3.1-flash-lite,Only one hand is interacting.,0.0,3.0143,,rgb,Two.,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__05,How many hands are visible interacting with objects?,,6649bdadcf9184faf991b769,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,1,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,1,13.723,video,wrong_count,incorrect,gemini-3.1-flash-lite,Only one turn.,0.0,2.9343,,rgb,2,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__06,How many times is the door handle turned?,,17334eb5ba02f84c3832facf,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,1,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,0,13.731,video,wrong_count,incorrect,gemini-3.1-flash-lite,Count should be zero.,0.0,2.935,,rgb,1,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.878,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__07,How many moving objects are there other than the door?,,95e091c474a3e9c1da718f00,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,4,5.147,native_day_night_video_answer_generation_v1,,0.0,False,,0,13.723,video,none,correct,gemini-3.1-flash-lite,Correct count.,1.0,2.9319,,rgb,zero,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,1.0,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.87,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__08,How many people are sitting at the desks?,,0ae2fb65ebc07a1bc1548b98,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,4,5.147,native_day_night_video_answer_generation_v1,1.0,0.23076923076923078,False,,"Yes, a Netgear cardboard box.",13.747,video,none,correct,gemini-3.1-flash-lite,Correct polarity.,1.0,3.023,,rgb,Yes.,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,18.894,internvl,rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__non_common__01,Is there an unusual object being used as a support for one of the monitors?,,87ab72064d13ee5b4363ebc8,False,0.0,0.4,non_common,0.5,0.6666666666666666,outputs/benchmarks/vlm_native_video_4b/results/internvl_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.4,1.0,0.25
