input,model_family,modality,section,section_raw_4b,section_raw_8b,total_4b,total_8b,task_aware_score_4b,task_aware_score_8b,task_aware_score_delta_8b_minus_4b,token_f1_4b,token_f1_8b,token_f1_delta_8b_minus_4b,bleu_4_4b,bleu_4_8b,bleu_4_delta_8b_minus_4b,rouge_l_f1_4b,rouge_l_f1_8b,rouge_l_f1_delta_8b_minus_4b,meteor_4b,meteor_8b,meteor_delta_8b_minus_4b,judge_strict_accuracy_4b,judge_strict_accuracy_8b,judge_strict_accuracy_delta_8b_minus_4b,judge_soft_accuracy_4b,judge_soft_accuracy_8b,judge_soft_accuracy_delta_8b_minus_4b
frame 8,Molmo2,event,counting,event_counting,event_counting,139,139,0.39568345323741005,0.3597122302158273,-0.03597122302158273,0.07194244604316546,0.03597122302158273,-0.03597122302158273,0.8000137021482946,0.7942905516178527,-0.005723150530441923,0.07194244604316546,0.03597122302158273,-0.03597122302158273,0.03597122302158273,0.017985611510791366,-0.017985611510791366,0.39568345323741005,0.3597122302158273,-0.03597122302158273,0.39568345323741005,0.3597122302158273,-0.03597122302158273
frame 8,Molmo2,event,dynamic_counting,event_dynamic_counting,event_dynamic_counting,130,130,0.47692307692307695,0.4846153846153846,0.007692307692307665,0.1,0.1076923076923077,0.007692307692307693,0.8302162336700912,0.8314401073989088,0.0012238737288176038,0.1,0.1076923076923077,0.007692307692307693,0.05,0.05384615384615385,0.0038461538461538464,0.49230769230769234,0.49230769230769234,0.0,0.49230769230769234,0.49230769230769234,0.0
frame 8,Molmo2,event,dynamic_recognition,event_dynamic_recognition,event_dynamic_recognition,123,123,0.5365853658536586,0.5138211382113821,-0.02276422764227648,0.532520325203252,0.5097560975609756,-0.02276422764227637,0.767011204294036,0.7483068310055191,-0.01870437328851693,0.532520325203252,0.5097560975609756,-0.02276422764227637,0.26455805198446075,0.25362449437302254,-0.010933557611438216,0.5040650406504065,0.4878048780487805,-0.016260162601625994,0.5121951219512195,0.5,-0.012195121951219523
frame 8,Molmo2,event,navigation,event_navigation,event_navigation,54,54,0.18518518518518517,0.1574074074074074,-0.027777777777777762,0.26790858318636096,0.2518968188323027,-0.016011764354058267,0.40122504006534465,0.3861688644693665,-0.01505617559597816,0.2535236625514403,0.24071743668517862,-0.012806225866261706,0.15371147674203017,0.13478165066447523,-0.018929826077554945,0.25925925925925924,0.37037037037037035,0.1111111111111111,0.2962962962962963,0.37962962962962965,0.08333333333333337
frame 8,Molmo2,event,non_common,event_non_common,event_non_common,57,57,0.2222222222222222,0.48538011695906436,0.26315789473684215,0.2227920227920228,0.4807017543859649,0.25790973159394215,0.2794355177959724,0.8190305953469735,0.5395950775510011,0.2227920227920228,0.4807017543859649,0.25790973159394215,0.11265512336292736,0.23921289710763394,0.12655777374470656,0.22807017543859648,0.49122807017543857,0.2631578947368421,0.22807017543859648,0.49122807017543857,0.2631578947368421
frame 8,Molmo2,event,object_recognition,event_object_recognition,event_object_recognition,54,54,0.33043478260869563,0.3790123456790123,0.04857756307031669,0.3367854112711523,0.3861204638982417,0.04933505262708937,0.5316648562899419,0.5689674969928384,0.03730264070289657,0.3367854112711523,0.3861204638982417,0.04933505262708937,0.18489639016754392,0.2236256905118552,0.038729300344311296,0.42592592592592593,0.46296296296296297,0.037037037037037035,0.46296296296296297,0.49074074074074076,0.02777777777777779
frame 8,Molmo2,event,scene_sequence,event_scene_sequence,event_scene_sequence,55,55,0.05454545454545454,0.07272727272727272,0.01818181818181818,0.10796978634004514,0.12753901696749906,0.019569230627453915,0.2520210821726481,0.2632193701005561,0.011198287927908002,0.10796978634004514,0.12176361589798035,0.013793829557935205,0.07740078604905501,0.07811694651063293,0.0007161604615779221,0.21818181818181817,0.2,-0.01818181818181816,0.2545454545454545,0.2727272727272727,0.018181818181818188
frame 8,Molmo2,event,spatial_reasoning,event_spatial_reasoning,event_spatial_reasoning,55,55,0.37852813852813855,0.36932178932178933,-0.009206349206349218,0.36034632034632036,0.36932178932178933,0.00897546897546897,0.4645804837470498,0.4617716590436601,-0.002808824703389723,0.36034632034632036,0.36932178932178933,0.00897546897546897,0.24579483702175645,0.24904085019245742,0.003246013170700973,0.45454545454545453,0.43636363636363634,-0.018181818181818188,0.4636363636363636,0.43636363636363634,-0.027272727272727282
frame 8,Molmo2,ir,ALL,ALL,ALL,1561,1561,0.3636734791669418,0.376031247255186,0.012357768088244181,0.28079451400270256,0.2794747255292806,-0.0013197884734219567,0.4284488934349711,0.4316646377586436,0.003215744323672498,0.2784367348306041,0.27755996478873257,-0.000876770041871533,0.1483490110159521,0.146269449519713,-0.002079561496239113,0.4823830877642537,0.5080076873798847,0.02562459961563096,0.5019218449711723,0.5294682895579756,0.02754644458680333
frame 8,Molmo2,ir,action,action,action,163,163,0.3032119596705272,0.33853976521450846,0.03532780554398124,0.2745275176840282,0.3062656634328187,0.03173814574879047,0.3380604647307959,0.3458655415278969,0.007805076797101018,0.2711296782965384,0.30341114921475265,0.03228147091821426,0.16823222401117474,0.16917691366736368,0.0009446896561889351,0.5521472392638037,0.5828220858895705,0.030674846625766805,0.5920245398773006,0.6411042944785276,0.04907975460122693
frame 8,Molmo2,ir,counting,counting,counting,177,177,0.3389830508474576,0.4180790960451977,0.0790960451977401,0.08265276699710242,0.09192897497982244,0.009276207982720025,0.5376025464610109,0.5390891533861593,0.0014866069251483482,0.08265276699710242,0.09192897497982244,0.009276207982720025,0.04064975363878967,0.04214285918448734,0.0014931055456976691,0.3333333333333333,0.4180790960451977,0.0847457627118644,0.3361581920903955,0.4180790960451977,0.08192090395480223
frame 8,Molmo2,ir,dynamic_counting,dynamic_counting,dynamic_counting,170,170,0.5470588235294118,0.5352941176470588,-0.01176470588235301,0.36750275867922927,0.3400093370681606,-0.027493421611068658,0.6875179601403648,0.681564087881337,-0.00595387225902777,0.36750275867922927,0.3400093370681606,-0.027493421611068658,0.18127878853962776,0.1670120619448169,-0.014266726594810847,0.6588235294117647,0.6941176470588235,0.03529411764705881,0.6617647058823529,0.6941176470588235,0.032352941176470584
frame 8,Molmo2,ir,dynamic_recognition,dynamic_recognition,dynamic_recognition,165,165,0.4910153482880755,0.49025012025012027,-0.0007652280379552567,0.4416320379956743,0.4281679599861418,-0.013464078009532476,0.5625896017404216,0.5687972282082309,0.006207626467809257,0.4416320379956743,0.4281679599861418,-0.013464078009532476,0.2143974936583413,0.20739568394882174,-0.007001809709519552,0.5333333333333333,0.5272727272727272,-0.0060606060606061,0.5363636363636364,0.5363636363636364,0.0
frame 8,Molmo2,ir,light_change,light_change,light_change,176,176,0.4007829214259205,0.3146042264955859,-0.08617869493033459,0.30202107720953075,0.23145971948744257,-0.07056135772208819,0.5058051948348559,0.501052397379302,-0.004752797455553903,0.3016767245924509,0.23145971948744257,-0.0702170051050083,0.14225021245443079,0.1101819910751185,-0.032068221379312284,0.5,0.4034090909090909,-0.09659090909090912,0.5,0.40625,-0.09375
frame 8,Molmo2,ir,light_recognition,light_recognition,light_recognition,52,52,0.30234245623921735,0.29456607369503296,-0.00777638254418439,0.24752766318913022,0.23815416295619915,-0.00937350023293107,0.2682224754877677,0.2681502827789834,-7.219270878427997e-05,0.24752766318913022,0.23815416295619915,-0.00937350023293107,0.15805556046217567,0.14769502982182936,-0.01036053064034631,0.4423076923076923,0.4807692307692308,0.03846153846153849,0.4807692307692308,0.5,0.019230769230769218
frame 8,Molmo2,ir,navigation,navigation,navigation,165,165,0.3,0.2727272727272727,-0.027272727272727282,0.2826948396821492,0.2687064761642643,-0.013988363517884905,0.3865869526775865,0.38096863047721014,-0.005618322200376391,0.2786840356713452,0.2647938336185062,-0.013890202052838974,0.13997388930612595,0.1400873945135244,0.0001135052073984455,0.4303030303030303,0.4303030303030303,0.0,0.45151515151515154,0.44545454545454544,-0.0060606060606061
frame 8,Molmo2,ir,non_common,non_common,non_common,56,56,0.19642857142857142,0.35108225108225105,0.15465367965367963,0.1892400589196687,0.25233482690360176,0.06309476798393307,0.16600132052509853,0.28539001356017957,0.11938869303508104,0.18434193979741162,0.24611136286763774,0.06176942307022612,0.11140185067680734,0.1378503838855641,0.026448533208756744,0.23214285714285715,0.42857142857142855,0.1964285714285714,0.23214285714285715,0.4375,0.20535714285714285
frame 8,Molmo2,ir,object_recognition,object_recognition,object_recognition,51,51,0.26339028778475143,0.2995840760546643,0.036193788269912874,0.3116425501574773,0.364142413577099,0.05249986341962165,0.2797702250301446,0.3114499678785828,0.03167974284843822,0.2929750883527606,0.3425767647526408,0.049601676399880223,0.19425892008276485,0.2547733803673583,0.06051446028459345,0.4117647058823529,0.47058823529411764,0.05882352941176472,0.5098039215686274,0.5980392156862745,0.08823529411764708
frame 8,Molmo2,ir,scene_sequence,scene_sequence,scene_sequence,177,177,0.20451977401129945,0.24661016949152542,0.04209039548022597,0.19949699763083792,0.23557574109434165,0.03607874346350373,0.3084658883442608,0.29779227888902315,-0.010673609455237654,0.19501868720545643,0.23449601730275343,0.03947733009729701,0.10708232988593537,0.12597872367002902,0.01889639378409365,0.3954802259887006,0.4632768361581921,0.06779661016949151,0.4406779661016949,0.5,0.05932203389830509
frame 8,Molmo2,ir,spatial_reasoning,spatial_reasoning,spatial_reasoning,50,50,0.2966766099397678,0.3008108003108003,0.00413419037103252,0.26684506467343994,0.3051524152176326,0.03830735054419265,0.11677919524274422,0.12880594362290423,0.012026748380160018,0.2647398015155452,0.3051524152176326,0.040412613702087374,0.1727451072445822,0.1911477653555686,0.018402658110986403,0.64,0.62,-0.020000000000000018,0.66,0.64,-0.020000000000000018
frame 8,Molmo2,ir,text_recognition,text_recognition,text_recognition,159,159,0.4592885661406019,0.48172208643906755,0.02243352029846568,0.3508284539518854,0.34279231532514814,-0.008036138626737244,0.3653205725353778,0.3541636364212318,-0.011156936114146032,0.3490674638951444,0.3412917084620785,-0.007775755433065912,0.1929296364589016,0.1756218301023586,-0.017307806356543,0.5408805031446541,0.5723270440251572,0.03144654088050314,0.559748427672956,0.5974842767295597,0.037735849056603765
frame 8,Molmo2,rgb,ALL,ALL,ALL,2318,2318,0.36952092020419813,0.38340440828836825,0.013883488084170115,0.2502290811487492,0.25567378837088567,0.005444707222136469,0.37245506443385185,0.378010152369866,0.005555087936014169,0.2473689759452072,0.2527217031289289,0.005352727183721678,0.139014887095641,0.1408741559266283,0.001859268830987304,0.4784296807592752,0.5163934426229508,0.037963761863675616,0.4987057808455565,0.5371009490940466,0.0383951682484901
frame 8,Molmo2,rgb,action,action,action,266,266,0.35107335259849115,0.37011960307912073,0.01904625048062958,0.3145306695714597,0.31279350156926355,-0.0017371680021961433,0.32475631549825995,0.32989480840393554,0.005138492905675585,0.3094949521999687,0.3092771399413751,-0.0002178122585935749,0.18965297118965657,0.17863281812803766,-0.01102015306161891,0.5526315789473685,0.5977443609022557,0.045112781954887216,0.5939849624060151,0.6259398496240601,0.03195488721804507
frame 8,Molmo2,rgb,counting,counting,counting,273,273,0.3626373626373626,0.39194139194139194,0.02930402930402931,0.05866940073040274,0.05536279270770586,-0.0033066080226968816,0.5165772911917668,0.5320318690679504,0.01545457787618365,0.05850660056760258,0.05501376208572239,-0.0034928384818801936,0.032389835162384556,0.025798856839503753,-0.006590978322880803,0.3626373626373626,0.3956043956043956,0.03296703296703296,0.3663003663003663,0.3974358974358974,0.031135531135531136
frame 8,Molmo2,rgb,dynamic_counting,dynamic_counting,dynamic_counting,279,279,0.5685384309040223,0.6223018717642373,0.053763440860215006,0.2681712950530155,0.2916226545258803,0.023451359472864808,0.5687689865399422,0.5774323055454117,0.008663319005469461,0.2681712950530155,0.2916226545258803,0.023451359472864808,0.12874688458019817,0.1400406162212828,0.011293731641084631,0.6666666666666666,0.7311827956989247,0.06451612903225812,0.6738351254480287,0.7383512544802867,0.06451612903225801
frame 8,Molmo2,rgb,dynamic_recognition,dynamic_recognition,dynamic_recognition,157,157,0.41264372570105057,0.4340301595078665,0.02138643380681593,0.2579722080508892,0.2714838234114131,0.013511615360523865,0.30924242918493355,0.29685889121293446,-0.012383537971999092,0.25669832270057075,0.27101201402240627,0.01431369132183552,0.1214729791214939,0.12447382107767883,0.003000841956184941,0.43312101910828027,0.5031847133757962,0.07006369426751591,0.44904458598726116,0.5159235668789809,0.06687898089171973
frame 8,Molmo2,rgb,light_change,light_change,light_change,288,288,0.4586371527777778,0.4833719135802469,0.024734760802469113,0.31722087065108556,0.3256053773976568,0.008384506746571263,0.40853159060401034,0.41136511935119496,0.0028335287471846216,0.3152101837052571,0.3242995844251972,0.009089400719940077,0.15195326643729695,0.1533964825736908,0.0014432161363938378,0.4861111111111111,0.53125,0.045138888888888895,0.4878472222222222,0.5329861111111112,0.04513888888888895
frame 8,Molmo2,rgb,light_recognition,light_recognition,light_recognition,54,54,0.21314593177338276,0.2114174515318306,-0.0017284802415521439,0.2273434626375803,0.2267907613495849,-0.0005527012879953941,0.29261484122249465,0.29330140289286505,0.0006865616703704003,0.22516481340010752,0.22596771608209515,0.0008029026819876273,0.1159039272115994,0.13815030503703665,0.022246377825437258,0.42592592592592593,0.4074074074074074,-0.018518518518518545,0.4351851851851852,0.4351851851851852,0.0
frame 8,Molmo2,rgb,navigation,navigation,navigation,273,273,0.29120879120879123,0.25457875457875456,-0.036630036630036666,0.2371844168533369,0.2332279279590835,-0.0039564888942534016,0.23693019960879977,0.24594254919868405,0.009012349589884283,0.2345631875867352,0.22583696479417972,-0.008726222792555471,0.12146058054768982,0.1320040296910636,0.010543449143373768,0.45787545787545786,0.47619047619047616,0.018315018315018305,0.4816849816849817,0.5128205128205128,0.03113553113553108
frame 8,Molmo2,rgb,non_common,non_common,non_common,68,68,0.3867239623121976,0.47944861299957653,0.09272465068737895,0.2551556837887431,0.27170097134369,0.016545287554946886,0.21547657503596096,0.29897187452089025,0.08349529948492929,0.2508686442528394,0.27090605878407154,0.020037414531232145,0.1511387571134013,0.15589838943722642,0.004759632323825119,0.4264705882352941,0.5147058823529411,0.08823529411764702,0.4338235294117647,0.5294117647058824,0.09558823529411764
frame 8,Molmo2,rgb,object_recognition,object_recognition,object_recognition,50,50,0.42298412698412696,0.35378151260504204,-0.06920261437908493,0.45558730158730154,0.3914383270549599,-0.06414897453234164,0.5089887194241471,0.5038339247026966,-0.0051547947214505285,0.45025396825396824,0.38977166038829325,-0.06048230786567499,0.2559936635179545,0.23994015876810934,-0.016053504749845154,0.6,0.62,0.020000000000000018,0.7,0.7,0.0
frame 8,Molmo2,rgb,scene_sequence,scene_sequence,scene_sequence,303,303,0.2149064906490649,0.2124312431243124,-0.0024752475247524774,0.2298382990001469,0.2446752301714847,0.014836931171337803,0.26502082647761543,0.2603091620976182,-0.00471166437999726,0.22095124655591877,0.23689989840092526,0.01594865184500649,0.152008518222765,0.15089027656420703,-0.001118241658557978,0.38943894389438943,0.4389438943894389,0.04950495049504949,0.41914191419141916,0.48514851485148514,0.06600660066006597
frame 8,Molmo2,rgb,spatial_reasoning,spatial_reasoning,spatial_reasoning,51,51,0.3174863049527134,0.4046494336787544,0.08716312872604098,0.3262009019026044,0.4065805091392416,0.08037960723663717,0.31479357207019465,0.3569876741683079,0.04219410209811325,0.3262009019026044,0.40377938869106234,0.07757848678845791,0.24925674114972884,0.32434363403608174,0.0750868928863529,0.49019607843137253,0.5098039215686274,0.019607843137254888,0.5196078431372549,0.5098039215686274,-0.009803921568627527
frame 8,Molmo2,rgb,text_recognition,text_recognition,text_recognition,256,256,0.3472828506382499,0.3362954067816321,-0.010987443856617762,0.27434754652981097,0.26459761515765645,-0.009749931372154519,0.36759601807804115,0.3572842870056033,-0.01031173107243788,0.27285342206951546,0.2620046224127096,-0.010848799656805852,0.16768308460678188,0.15952489433567724,-0.008158190271104648,0.46484375,0.45703125,-0.0078125,0.4921875,0.4765625,-0.015625
frame 8,Qwen3-VL,depth,ALL,ALL,ALL,764,764,0.3955049046052077,0.45201728788495116,0.05651238327974345,0.2918114158659075,0.3284455077664117,0.036634091900504206,0.5518299526407521,0.5650878633220113,0.013257910681259255,0.2918114158659075,0.3282273576791517,0.0364159418132442,0.14523250846377964,0.1644188055929089,0.019186297129129254,0.4319371727748691,0.5013089005235603,0.06937172774869116,0.44829842931937175,0.5085078534031413,0.06020942408376956
frame 8,Qwen3-VL,depth,action,depth_action,depth_action,151,151,0.3203563293141543,0.36343488914942385,0.043078559835269536,0.3001576538174656,0.3432218792013146,0.043064225383848964,0.5571817869630005,0.5858147054333349,0.028632918470334445,0.3001576538174656,0.3421181264419326,0.041960472624467005,0.16482942740261788,0.20174230002484322,0.03691287262222534,0.37748344370860926,0.4105960264900662,0.033112582781456956,0.4105960264900662,0.4271523178807947,0.016556291390728506
frame 8,Qwen3-VL,depth,counting,depth_counting,depth_counting,103,103,0.07766990291262135,0.1650485436893204,0.08737864077669905,0.019417475728155338,0.05080906148867314,0.0313915857605178,0.5613607587297377,0.5676205497423785,0.006259791012640847,0.019417475728155338,0.05080906148867314,0.0313915857605178,0.009708737864077669,0.023080592341248162,0.013371854477170493,0.07766990291262135,0.1650485436893204,0.08737864077669905,0.07766990291262135,0.1650485436893204,0.08737864077669905
frame 8,Qwen3-VL,depth,dynamic_counting,depth_dynamic_counting,depth_dynamic_counting,118,118,0.4491525423728814,0.4915254237288136,0.0423728813559322,0.192090395480226,0.21807909604519773,0.02598870056497174,0.7061367200062173,0.7093965455010371,0.0032598254948198457,0.192090395480226,0.21807909604519773,0.02598870056497174,0.09366636931311328,0.10551631024423175,0.011849940931118463,0.4830508474576271,0.5254237288135594,0.04237288135593226,0.4872881355932203,0.5254237288135594,0.03813559322033905
frame 8,Qwen3-VL,depth,dynamic_recognition,depth_dynamic_recognition,depth_dynamic_recognition,131,131,0.4366775717920756,0.48044347509996366,0.04376590330788804,0.3873682297346419,0.4238640494365685,0.03649581970192661,0.6233370800884778,0.6262430297989555,0.002905949710477751,0.3873682297346419,0.4238640494365685,0.03649581970192661,0.18964206185776378,0.2075069273827687,0.017864865525004936,0.4580152671755725,0.5038167938931297,0.04580152671755722,0.48091603053435117,0.5076335877862596,0.026717557251908386
frame 8,Qwen3-VL,depth,navigation,depth_navigation,depth_navigation,53,53,0.5283018867924528,0.6792452830188679,0.15094339622641506,0.31734052111410604,0.4444743935309973,0.12713387241689128,0.3291085732981265,0.33934816123796413,0.010239587939837647,0.31734052111410604,0.4444743935309973,0.12713387241689128,0.1328773728497402,0.19790915808403706,0.06503178523429687,0.5283018867924528,0.7735849056603774,0.24528301886792458,0.5471698113207547,0.7735849056603774,0.2264150943396227
frame 8,Qwen3-VL,depth,non_common,depth_non_common,depth_non_common,56,56,0.9642857142857143,0.9657142857142856,0.0014285714285713347,0.8566326530612246,0.8580612244897959,0.0014285714285713347,0.8009440861081358,0.7991439069202781,-0.0018001791878576867,0.8566326530612246,0.8580612244897959,0.0014285714285713347,0.41696021160306873,0.41878236903747107,0.0018221574344023383,0.9642857142857143,0.9642857142857143,0.0,0.9642857142857143,0.9642857142857143,0.0
frame 8,Qwen3-VL,depth,object_recognition,depth_object_recognition,depth_object_recognition,49,49,0.07959183673469387,0.07029478458049886,-0.009297052154195018,0.07585034013605442,0.07879818594104307,0.0029478458049886497,0.3878190095565721,0.47226755492800104,0.08444854537142893,0.07585034013605442,0.07879818594104307,0.0029478458049886497,0.062040417953177794,0.06132428383368233,-0.0007161341194954624,0.1836734693877551,0.2653061224489796,0.0816326530612245,0.20408163265306123,0.30612244897959184,0.10204081632653061
frame 8,Qwen3-VL,depth,scene_sequence,depth_scene_sequence,depth_scene_sequence,53,53,0.6037735849056604,0.5849056603773585,-0.018867924528301883,0.4021488469601677,0.3517608394641576,-0.050388007496010134,0.3256494371294128,0.31831582902711525,-0.007333608102297551,0.4021488469601677,0.3517608394641576,-0.050388007496010134,0.1894697178129904,0.1627140729651284,-0.026755644847861998,0.6792452830188679,0.660377358490566,-0.018867924528301883,0.7075471698113207,0.6698113207547169,-0.037735849056603765
frame 8,Qwen3-VL,depth,spatial_reasoning,depth_spatial_reasoning,depth_spatial_reasoning,50,50,0.35374358974358977,0.56,0.20625641025641028,0.24774358974358976,0.37,0.12225641025641024,0.32208021083294147,0.3261640139655141,0.0040838031325726165,0.24774358974358976,0.37,0.12225641025641024,0.1139700622323127,0.1514302648513175,0.037460202619004804,0.42,0.66,0.24000000000000005,0.43,0.66,0.23000000000000004
frame 8,Qwen3-VL,event,ALL,ALL,ALL,822,822,0.45860381317621457,0.49707836094697405,0.03847454777075948,0.32412280076272115,0.3557107381896456,0.03158793742692445,0.6857809278283723,0.7012960813908727,0.015515153562500439,0.3234169042741807,0.3546100546072102,0.031193150333029496,0.17385442636793724,0.19446242324411908,0.02060799687618184,0.5072992700729927,0.5559610705596107,0.048661800486618056,0.5298053527980535,0.5772506082725061,0.04744525547445255
frame 8,Qwen3-VL,event,action,event_action,event_action,155,155,0.37911076975593105,0.42932923707117254,0.05021846731524149,0.36764123570575186,0.42431131592421917,0.05667008021846731,0.6313149550384812,0.6717920848568338,0.04047712981835261,0.36748193662172157,0.42431131592421917,0.056829379302497596,0.19642067962729465,0.2341111327285113,0.03769045310121666,0.4838709677419355,0.5225806451612903,0.03870967741935483,0.5193548387096775,0.567741935483871,0.048387096774193505
frame 8,Qwen3-VL,event,counting,event_counting,event_counting,139,139,0.41007194244604317,0.5251798561151079,0.1151079136690647,0.07194244604316546,0.1079136690647482,0.03597122302158273,0.8000137021482946,0.8057368526787364,0.005723150530441812,0.07194244604316546,0.1079136690647482,0.03597122302158273,0.03597122302158273,0.0539568345323741,0.017985611510791366,0.41007194244604317,0.5251798561151079,0.1151079136690647,0.41007194244604317,0.5251798561151079,0.1151079136690647
frame 8,Qwen3-VL,event,dynamic_counting,event_dynamic_counting,event_dynamic_counting,130,130,0.5923076923076923,0.6,0.007692307692307665,0.1076923076923077,0.13076923076923078,0.023076923076923078,0.8314401073989088,0.8351117285853616,0.0036716211864528114,0.1076923076923077,0.13076923076923078,0.023076923076923078,0.05384615384615385,0.06538461538461539,0.011538461538461539,0.6230769230769231,0.6461538461538462,0.023076923076923106,0.6230769230769231,0.6461538461538462,0.023076923076923106
frame 8,Qwen3-VL,event,dynamic_recognition,event_dynamic_recognition,event_dynamic_recognition,123,123,0.5631436314363144,0.6070460704607047,0.04390243902439028,0.5590785907859078,0.5989159891598916,0.03983739837398381,0.804526712295078,0.8125740542125134,0.008047341917435391,0.5590785907859078,0.5989159891598916,0.03983739837398381,0.2827606231727342,0.301967773372315,0.019207150199580802,0.5121951219512195,0.5691056910569106,0.05691056910569103,0.5284552845528455,0.5813008130081301,0.05284552845528456
frame 8,Qwen3-VL,event,navigation,event_navigation,event_navigation,54,54,0.12654320987654322,0.17283950617283952,0.04629629629629631,0.15393298059964725,0.24165779675526264,0.08772481615561539,0.37851711141770616,0.4063213294624785,0.027804218044772344,0.1498177542621987,0.24165779675526264,0.09184004249306393,0.0802239002110093,0.13663436041410695,0.05641046020309766,0.25925925925925924,0.42592592592592593,0.16666666666666669,0.3055555555555556,0.46296296296296297,0.15740740740740738
frame 8,Qwen3-VL,event,non_common,event_non_common,event_non_common,57,57,0.9824561403508771,0.9824561403508771,0.0,0.9315789473684211,0.9315789473684211,0.0,0.9047287296287463,0.9047287296287463,0.0,0.9315789473684211,0.9315789473684211,0.0,0.4599844205107363,0.4599844205107363,0.0,0.9824561403508771,0.9824561403508771,0.0,0.9912280701754386,0.9912280701754386,0.0
frame 8,Qwen3-VL,event,object_recognition,event_object_recognition,event_object_recognition,54,54,0.40370370370370373,0.4228395061728395,0.019135802469135765,0.41746723380710304,0.4385521885521886,0.021084954745085538,0.5918065437175087,0.6192687141649139,0.027462170447405176,0.41129439430093023,0.42797017797017795,0.016675783669247712,0.23837529275113986,0.2597039367004271,0.021328643949287213,0.5370370370370371,0.5925925925925926,0.05555555555555547,0.5740740740740741,0.6296296296296297,0.05555555555555558
frame 8,Qwen3-VL,event,scene_sequence,event_scene_sequence,event_scene_sequence,55,55,0.045454545454545456,0.08636363636363636,0.04090909090909091,0.11840195144100069,0.14834398784214617,0.029942036401145483,0.2632560784378279,0.30261633320305714,0.03936025476522925,0.11840195144100069,0.1422833817815401,0.02388143034053941,0.08437739012292265,0.10158561565302739,0.01720822553010473,0.16363636363636364,0.2,0.036363636363636376,0.2727272727272727,0.2636363636363636,-0.009090909090909094
frame 8,Qwen3-VL,event,spatial_reasoning,event_spatial_reasoning,event_spatial_reasoning,55,55,0.5056393657941646,0.4267099567099567,-0.07892940908420787,0.47654845670325546,0.4176190476190476,-0.05892940908420785,0.5302927489267457,0.5133409376913052,-0.01695181123544054,0.47654845670325546,0.4176190476190476,-0.05892940908420785,0.3203518479297941,0.31291384244979215,-0.007438005480001952,0.6,0.4909090909090909,-0.10909090909090907,0.6,0.509090909090909,-0.09090909090909094
frame 8,Qwen3-VL,ir,ALL,ALL,ALL,1561,1561,0.46519048505435134,0.46054624301349384,-0.004644242040857505,0.3360072738653629,0.3261731231941561,-0.009834150671206798,0.44981960820476685,0.44458081361391977,-0.0052387945908470845,0.33332319953019546,0.3237772587633325,-0.009545940766862937,0.1723316845412053,0.16504232593067886,-0.007289358610526431,0.6060217809096733,0.6111467008327995,0.005124919923126248,0.6262011531069827,0.6329276105060858,0.006726457399103158
frame 8,Qwen3-VL,ir,action,action,action,163,163,0.34239261348560673,0.3745127451641345,0.032120131678527786,0.320592004415059,0.3352414166290023,0.014649412213943336,0.3741230464312859,0.36498125121733666,-0.009141795213949255,0.31829139091812647,0.3328896783876935,0.01459828746956704,0.16767907496287013,0.17246801732712683,0.004788942364256699,0.5705521472392638,0.6257668711656442,0.05521472392638038,0.6104294478527608,0.6748466257668712,0.06441717791411039
frame 8,Qwen3-VL,ir,counting,counting,counting,177,177,0.5875706214689266,0.5819209039548022,-0.005649717514124353,0.11242041072549547,0.11231279705855977,-0.00010761366693569363,0.5407039265414573,0.5406897155329218,-1.4211008535491843e-05,0.11242041072549547,0.11231279705855977,-0.00010761366693569363,0.05055097372863637,0.05049981009815502,-5.116363048135453e-05,0.5932203389830508,0.5875706214689266,-0.005649717514124242,0.5932203389830508,0.5875706214689266,-0.005649717514124242
frame 8,Qwen3-VL,ir,dynamic_counting,dynamic_counting,dynamic_counting,170,170,0.6058823529411764,0.6058823529411764,0.0,0.38454715219421104,0.36979458450046687,-0.014752567693744167,0.688128024094671,0.6862490577140619,-0.0018789663806091372,0.38454715219421104,0.36979458450046687,-0.014752567693744167,0.18866981595551208,0.18184980276966492,-0.006820013185847157,0.7235294117647059,0.7470588235294118,0.02352941176470591,0.7294117647058823,0.75,0.020588235294117685
frame 8,Qwen3-VL,ir,dynamic_recognition,dynamic_recognition,dynamic_recognition,165,165,0.552776381867291,0.5796959269686542,0.026919545101363296,0.49198811289720384,0.5113985004894096,0.019410387592205758,0.5983761120035272,0.5946191100996335,-0.0037570019038937197,0.49198811289720384,0.5113985004894096,0.019410387592205758,0.24916632242698195,0.25312809843173134,0.0039617760047493955,0.6121212121212121,0.6121212121212121,0.0,0.6272727272727273,0.6212121212121212,-0.0060606060606061
frame 8,Qwen3-VL,ir,light_change,light_change,light_change,176,176,0.5040743978243978,0.38234659910796276,-0.12172779871643502,0.37875095233049777,0.2793077707349098,-0.09944318159558796,0.5192749514370418,0.5061302433848307,-0.01314470805221113,0.37875095233049777,0.2793077707349098,-0.09944318159558796,0.17877289836165894,0.13109391723802225,-0.04767898112363669,0.5965909090909091,0.4659090909090909,-0.13068181818181818,0.5994318181818182,0.4659090909090909,-0.13352272727272735
