answer_rate,answered,bleu_4,input_modality,judge_evaluated,judge_soft_accuracy,judge_strict_accuracy,meteor,model_name,provider,rouge_l_f1,source_modality,source_section,status_counts,task_aware_score,token_f1,total
1.0,153,0.31486448580639087,depth,153,0.41830065359477125,0.4117647058823529,0.11979559099214569,models/internvl/InternVL3_5-4B-Instruct,internvl,0.22052537257266208,ir,text_recognition,{'answered': 153},0.36707341783243114,0.2228919837051325,153
1.0,153,0.31932602391086556,event,153,0.38235294117647056,0.3660130718954248,0.11740671700536788,models/internvl/InternVL3_5-4B-Instruct,internvl,0.21774787241308216,ir,text_recognition,{'answered': 153},0.32670075491074857,0.2191620833216171,153
1.0,153,0.3391822930133058,ir,153,0.46078431372549017,0.45098039215686275,0.1457659402263434,models/internvl/InternVL3_5-4B-Instruct,internvl,0.278225822833666,ir,text_recognition,{'answered': 153},0.39449949633377845,0.278225822833666,153
1.0,153,0.3407562865970419,rgb,153,0.49673202614379086,0.477124183006536,0.15256280178733508,models/internvl/InternVL3_5-4B-Instruct,internvl,0.29848895228152195,ir,text_recognition,{'answered': 153},0.4116643793810144,0.29848895228152195,153
1.0,259,0.32665853265637634,depth,259,0.44594594594594594,0.40540540540540543,0.11686824138521423,models/internvl/InternVL3_5-4B-Instruct,internvl,0.23673665459379745,rgb,action,{'answered': 259},0.3155550584122013,0.23743865529579816,259
1.0,259,0.3299867531413829,event,259,0.46332046332046334,0.42084942084942084,0.12423593437004753,models/internvl/InternVL3_5-4B-Instruct,internvl,0.24701606844463989,rgb,action,{'answered': 259},0.3155411298268441,0.24771806914664057,259
1.0,259,0.34094780371735084,ir,259,0.5637065637065637,0.5173745173745173,0.13886080518523145,models/internvl/InternVL3_5-4B-Instruct,internvl,0.26924221209935495,rgb,action,{'answered': 259},0.3438895296038153,0.2702074630646059,259
1.0,259,0.3365473483616858,rgb,259,0.5366795366795367,0.4826254826254826,0.1390482847436355,models/internvl/InternVL3_5-4B-Instruct,internvl,0.2710855532284104,rgb,action,{'answered': 259},0.33778457707029136,0.27205080419366134,259
1.0,265,0.5576533014698668,depth,265,0.539622641509434,0.539622641509434,0.13853820926706784,models/internvl/InternVL3_5-4B-Instruct,internvl,0.2909818677903375,rgb,counting,{'answered': 265},0.5245283018867924,0.2909818677903375,265
1.0,265,0.5656853189525832,event,265,0.5622641509433962,0.5622641509433962,0.16355610339241125,models/internvl/InternVL3_5-4B-Instruct,internvl,0.3409646030227953,rgb,counting,{'answered': 265},0.5584905660377358,0.3409646030227953,265
1.0,265,0.5741693008021483,ir,265,0.6509433962264151,0.6490566037735849,0.19225912691765684,models/internvl/InternVL3_5-4B-Instruct,internvl,0.4003534829949924,rgb,counting,{'answered': 265},0.6339622641509434,0.4003534829949924,265
1.0,265,0.5731152108317121,rgb,265,0.6358490566037736,0.6339622641509434,0.19012434260390346,models/internvl/InternVL3_5-4B-Instruct,internvl,0.3975196567748703,rgb,counting,{'answered': 265},0.6264150943396226,0.3975196567748703,265
1.0,272,0.5600812247711883,depth,272,0.44669117647058826,0.4411764705882353,0.10884836837250926,models/internvl/InternVL3_5-4B-Instruct,internvl,0.23565911212970037,rgb,dynamic_counting,{'answered': 272},0.36580882352941174,0.23565911212970037,272
1.0,272,0.5756635656842946,event,272,0.5294117647058824,0.5220588235294118,0.15421022639421383,models/internvl/InternVL3_5-4B-Instruct,internvl,0.3258551905610729,rgb,dynamic_counting,{'answered': 272},0.44669117647058826,0.3258551905610729,272
1.0,272,0.5759338127016251,ir,272,0.5220588235294118,0.5110294117647058,0.1564969463741368,models/internvl/InternVL3_5-4B-Instruct,internvl,0.33236195993548934,rgb,dynamic_counting,{'answered': 272},0.45925245098039214,0.33236195993548934,272
1.0,272,0.5743592152750987,rgb,272,0.45588235294117646,0.4485294117647059,0.1421613780773109,models/internvl/InternVL3_5-4B-Instruct,internvl,0.2971848208980562,rgb,dynamic_counting,{'answered': 272},0.4045547385620915,0.2971848208980562,272
1.0,156,0.3143547845008622,depth,156,0.3782051282051282,0.36538461538461536,0.09443249658970788,models/internvl/InternVL3_5-4B-Instruct,internvl,0.2072057572057572,rgb,dynamic_recognition,{'answered': 156},0.3256928256928257,0.2072057572057572,156
1.0,156,0.3215772991780468,event,156,0.3557692307692308,0.3333333333333333,0.07411759639813849,models/internvl/InternVL3_5-4B-Instruct,internvl,0.16825998075998075,rgb,dynamic_recognition,{'answered': 156},0.28783623783623785,0.16825998075998075,156
1.0,156,0.32139089928029874,ir,156,0.375,0.358974358974359,0.08322872682219175,models/internvl/InternVL3_5-4B-Instruct,internvl,0.17914395601047184,rgb,dynamic_recognition,{'answered': 156},0.3163776038776039,0.17914395601047184,156
1.0,156,0.3204011884868204,rgb,156,0.3942307692307692,0.36538461538461536,0.08088590816586042,models/internvl/InternVL3_5-4B-Instruct,internvl,0.17210581441350672,rgb,dynamic_recognition,{'answered': 156},0.3149984274984275,0.17258064822167388,156
1.0,280,0.39582247680251154,depth,280,0.5035714285714286,0.5,0.12742090254121893,models/internvl/InternVL3_5-4B-Instruct,internvl,0.28383436299927894,rgb,light_change,{'answered': 280},0.463015873015873,0.28383436299927894,280
1.0,280,0.39052097769321026,event,280,0.45535714285714285,0.45357142857142857,0.1077130231798343,models/internvl/InternVL3_5-4B-Instruct,internvl,0.23977845042445883,rgb,light_change,{'answered': 280},0.4008730158730159,0.23977845042445883,280
1.0,280,0.38826048681203906,ir,280,0.3982142857142857,0.39285714285714285,0.09525288864719579,models/internvl/InternVL3_5-4B-Instruct,internvl,0.21090721078641247,rgb,light_change,{'answered': 280},0.34344155844155844,0.21130403618323787,280
1.0,280,0.3984448082381341,rgb,280,0.4625,0.45714285714285713,0.12279783190761401,models/internvl/InternVL3_5-4B-Instruct,internvl,0.26465677471454785,rgb,light_change,{'answered': 280},0.40770150484436196,0.26505360011137324,280
1.0,53,0.2598516251646985,depth,53,0.46226415094339623,0.41509433962264153,0.08145572295105317,models/internvl/InternVL3_5-4B-Instruct,internvl,0.18668763102725366,rgb,light_recognition,{'answered': 53},0.1818209044624139,0.1908805031446541,53
1.0,53,0.24161573756736826,event,53,0.41509433962264153,0.3584905660377358,0.06043920065397862,models/internvl/InternVL3_5-4B-Instruct,internvl,0.13641945057039398,rgb,light_recognition,{'answered': 53},0.13316997467940864,0.1406123226877944,53
1.0,53,0.27683530029719916,ir,53,0.41509433962264153,0.3584905660377358,0.09474796892287085,models/internvl/InternVL3_5-4B-Instruct,internvl,0.18622342018568433,rgb,light_recognition,{'answered': 53},0.17716382150344415,0.19041629230308477,53
1.0,53,0.3027237998565938,rgb,53,0.4811320754716981,0.41509433962264153,0.1340024231475336,models/internvl/InternVL3_5-4B-Instruct,internvl,0.22668463611859838,rgb,light_recognition,{'answered': 53},0.21049715483677747,0.2308775082359988,53
1.0,270,0.2363135857023753,depth,270,0.3592592592592593,0.34074074074074073,0.07463511649309956,models/internvl/InternVL3_5-4B-Instruct,internvl,0.16920448207485245,rgb,navigation,{'answered': 270},0.2111111111111111,0.1696160047085973,270
1.0,270,0.2344715564212663,event,270,0.32407407407407407,0.3074074074074074,0.06519597387721666,models/internvl/InternVL3_5-4B-Instruct,internvl,0.1402918010081753,rgb,navigation,{'answered': 270},0.17777777777777778,0.14109318718967842,270
1.0,270,0.24353944902284053,ir,270,0.3648148148148148,0.34814814814814815,0.08733828520672403,models/internvl/InternVL3_5-4B-Instruct,internvl,0.18198480531813865,rgb,navigation,{'answered': 270},0.20925925925925926,0.1823963279518835,270
1.0,270,0.2479869178490118,rgb,270,0.3888888888888889,0.362962962962963,0.08927470398485389,models/internvl/InternVL3_5-4B-Instruct,internvl,0.1847343870393762,rgb,navigation,{'answered': 270},0.21296296296296297,0.1860466289041488,270
1.0,67,0.3173755702672451,depth,67,0.6791044776119403,0.6716417910447762,0.13901367767468792,models/internvl/InternVL3_5-4B-Instruct,internvl,0.31066024618656196,rgb,non_common,{'answered': 67},0.6644510242310714,0.31066024618656196,67
1.0,67,0.33253087810113513,event,67,0.7313432835820896,0.7313432835820896,0.18285823320747202,models/internvl/InternVL3_5-4B-Instruct,internvl,0.39656008432520606,rgb,non_common,{'answered': 67},0.7241525167683848,0.39656008432520606,67
1.0,67,0.3340384675126604,ir,67,0.8059701492537313,0.8059701492537313,0.1860139306324575,models/internvl/InternVL3_5-4B-Instruct,internvl,0.40487940749134776,rgb,non_common,{'answered': 67},0.7702914001421464,0.40487940749134776,67
1.0,67,0.3337784835244814,rgb,67,0.7835820895522388,0.7761194029850746,0.17959617466665778,models/internvl/InternVL3_5-4B-Instruct,internvl,0.39516606941980076,rgb,non_common,{'answered': 67},0.7479270315091211,0.39516606941980076,67
1.0,49,0.42288856427970867,depth,49,0.3163265306122449,0.2653061224489796,0.05856427227417295,models/internvl/InternVL3_5-4B-Instruct,internvl,0.12175779402670159,rgb,object_recognition,{'answered': 49},0.11935683364254793,0.12175779402670159,49
1.0,49,0.42771734141077455,event,49,0.336734693877551,0.30612244897959184,0.08082138949485888,models/internvl/InternVL3_5-4B-Instruct,internvl,0.15191271313720292,rgb,object_recognition,{'answered': 49},0.14656771799628943,0.15191271313720292,49
1.0,49,0.4385455493161239,ir,49,0.4489795918367347,0.40816326530612246,0.1085420461763104,models/internvl/InternVL3_5-4B-Instruct,internvl,0.2070078825180866,rgb,object_recognition,{'answered': 49},0.18707482993197277,0.2104632329122125,49
1.0,49,0.46518405608411423,rgb,49,0.5918367346938775,0.5510204081632653,0.1777503732244656,models/internvl/InternVL3_5-4B-Instruct,internvl,0.3511175898931001,rgb,object_recognition,{'answered': 49},0.3259475218658892,0.35306122448979593,49
1.0,298,0.2246404578834741,depth,298,0.2651006711409396,0.22818791946308725,0.05866827187443932,models/internvl/InternVL3_5-4B-Instruct,internvl,0.12869662115909775,rgb,scene_sequence,{'answered': 298},0.1644295302013423,0.12896507753493666,298
1.0,298,0.231346108497279,event,298,0.313758389261745,0.2684563758389262,0.068933839143489,models/internvl/InternVL3_5-4B-Instruct,internvl,0.14746708896754385,rgb,scene_sequence,{'answered': 298},0.16845637583892617,0.14808230149550805,298
1.0,298,0.23222821128706192,ir,298,0.4161073825503356,0.35570469798657717,0.08519346047824068,models/internvl/InternVL3_5-4B-Instruct,internvl,0.1832388566695193,rgb,scene_sequence,{'answered': 298},0.19614093959731543,0.18501738015945218,298
1.0,298,0.23569876262990982,rgb,298,0.39932885906040266,0.34563758389261745,0.08862351454623855,models/internvl/InternVL3_5-4B-Instruct,internvl,0.18528308944126484,rgb,scene_sequence,{'answered': 298},0.1824384787472036,0.1870986515616368,298
1.0,50,0.22740020597766517,depth,50,0.26,0.24,0.10466581800115958,models/internvl/InternVL3_5-4B-Instruct,internvl,0.17693400390459213,rgb,spatial_reasoning,{'answered': 50},0.17293400390459213,0.17693400390459213,50
1.0,50,0.28901534659676226,event,50,0.4,0.38,0.22605742492157674,models/internvl/InternVL3_5-4B-Instruct,internvl,0.30434020228137876,rgb,spatial_reasoning,{'answered': 50},0.3160068689480454,0.31017353561471206,50
1.0,50,0.32197284050038294,ir,50,0.52,0.52,0.2640500529871933,models/internvl/InternVL3_5-4B-Instruct,internvl,0.3482214661843145,rgb,spatial_reasoning,{'answered': 50},0.3429184358812842,0.3540547995176478,50
1.0,50,0.3536727112827062,rgb,50,0.6,0.6,0.35093581021036024,models/internvl/InternVL3_5-4B-Instruct,internvl,0.41088871809305244,rgb,spatial_reasoning,{'answered': 50},0.44558568779002217,0.4142220514263858,50
1.0,248,0.3000472716530705,depth,248,0.33064516129032256,0.31451612903225806,0.07169993823542249,models/internvl/InternVL3_5-4B-Instruct,internvl,0.15210812932587126,rgb,text_recognition,{'answered': 248},0.22334869431643625,0.15210812932587126,248
1.0,248,0.3187022784381898,event,248,0.3629032258064516,0.35080645161290325,0.10053823200558164,models/internvl/InternVL3_5-4B-Instruct,internvl,0.19133206799802724,rgb,text_recognition,{'answered': 248},0.26420516525705867,0.1926054126499797,248
1.0,248,0.3346676020298481,ir,248,0.4213709677419355,0.4032258064516129,0.10594986713651122,models/internvl/InternVL3_5-4B-Instruct,internvl,0.21035037990683153,rgb,text_recognition,{'answered': 248},0.29244268154901043,0.21088801431543366,248
1.0,248,0.3269085588345212,rgb,248,0.4153225806451613,0.3951612903225806,0.10333641904570533,models/internvl/InternVL3_5-4B-Instruct,internvl,0.20780281051022836,rgb,text_recognition,{'answered': 248},0.2980630760368664,0.20865061861610099,248
1.0,151,0.548677546201758,depth,151,0.40066225165562913,0.39072847682119205,0.1829200231405399,models/molmo2/Molmo2-4B,molmo2,0.30440911811922383,depth,depth_action,{'answered': 151},0.33473201990687046,0.3051882377140816,151
1.0,151,0.5574342359416381,event,151,0.5331125827814569,0.5099337748344371,0.22357256924040633,models/molmo2/Molmo2-4B,molmo2,0.38253397834074965,depth,depth_action,{'answered': 151},0.42389873616440893,0.3827287582394641,151
1.0,151,0.5716389561189094,ir,151,0.6490066225165563,0.6357615894039735,0.2360533945038876,models/molmo2/Molmo2-4B,molmo2,0.4094585912266668,depth,depth_action,{'answered': 151},0.44121666700705,0.4109140893709066,151
1.0,151,0.5774931110257008,rgb,151,0.6291390728476821,0.609271523178808,0.26061202368131253,models/molmo2/Molmo2-4B,molmo2,0.4245184968782041,depth,depth_action,{'answered': 151},0.4664222458924446,0.42502792122868804,151
1.0,103,0.5742457252783053,depth,103,0.27184466019417475,0.27184466019417475,0.04702077204335273,models/molmo2/Molmo2-4B,molmo2,0.10258899676375405,depth,depth_counting,{'answered': 103},0.27184466019417475,0.10258899676375405,103
1.0,103,0.5746049350757736,event,103,0.23300970873786409,0.23300970873786409,0.04784199987020141,models/molmo2/Molmo2-4B,molmo2,0.10420711974110032,depth,depth_counting,{'answered': 103},0.23300970873786409,0.10420711974110032,103
1.0,103,0.5247148844230085,ir,103,0.18446601941747573,0.18446601941747573,0.0420983545787239,models/molmo2/Molmo2-4B,molmo2,0.08804913250014389,depth,depth_counting,{'answered': 103},0.20388349514563106,0.08804913250014389,103
1.0,103,0.5311990791825707,rgb,103,0.1650485436893204,0.1650485436893204,0.03576139281677818,models/molmo2/Molmo2-4B,molmo2,0.07164732812376667,depth,depth_counting,{'answered': 103},0.17475728155339806,0.07164732812376667,103
1.0,118,0.6776038868868062,depth,118,0.3644067796610169,0.3644067796610169,0.060467246907924876,models/molmo2/Molmo2-4B,molmo2,0.12203389830508475,depth,depth_dynamic_counting,{'answered': 118},0.3389830508474576,0.12203389830508475,118
1.0,118,0.678786652635027,event,118,0.4152542372881356,0.4067796610169492,0.049985534151457435,models/molmo2/Molmo2-4B,molmo2,0.10225988700564971,depth,depth_dynamic_counting,{'answered': 118},0.3728813559322034,0.10225988700564971,118
1.0,118,0.6796927990656768,ir,118,0.4957627118644068,0.4915254237288136,0.07340212647973576,models/molmo2/Molmo2-4B,molmo2,0.15028248587570622,depth,depth_dynamic_counting,{'answered': 118},0.4661016949152542,0.15028248587570622,118
1.0,118,0.672883835249176,rgb,118,0.5169491525423728,0.5084745762711864,0.07362514164476698,models/molmo2/Molmo2-4B,molmo2,0.15310734463276837,depth,depth_dynamic_counting,{'answered': 118},0.4745762711864407,0.15310734463276837,118
1.0,131,0.4927005800662758,depth,131,0.3435114503816794,0.3435114503816794,0.1325606402960159,models/molmo2/Molmo2-4B,molmo2,0.269629225736096,depth,depth_dynamic_recognition,{'answered': 131},0.3089058524173028,0.269629225736096,131
1.0,131,0.5847966280441725,event,131,0.5114503816793893,0.5038167938931297,0.19880758169674492,models/molmo2/Molmo2-4B,molmo2,0.41277717193747726,depth,depth_dynamic_recognition,{'answered': 131},0.472264631043257,0.41277717193747726,131
1.0,131,0.6183778762788853,ir,131,0.5458015267175572,0.5419847328244275,0.21590613824586533,models/molmo2/Molmo2-4B,molmo2,0.4456258330304132,depth,depth_dynamic_recognition,{'answered': 131},0.4997455470737914,0.4456258330304132,131
1.0,131,0.6228749760999883,rgb,131,0.5916030534351145,0.5801526717557252,0.23321372664123996,models/molmo2/Molmo2-4B,molmo2,0.4738701078395735,depth,depth_dynamic_recognition,{'answered': 131},0.5333333333333333,0.4738701078395735,131
1.0,53,0.3271895338371592,depth,53,0.5471698113207547,0.5471698113207547,0.14009254449942124,models/molmo2/Molmo2-4B,molmo2,0.3105962417082449,depth,depth_navigation,{'answered': 53},0.5094339622641509,0.3105962417082449,53
1.0,53,0.332723837186318,event,53,0.5849056603773585,0.5849056603773585,0.18446138006051446,models/molmo2/Molmo2-4B,molmo2,0.3571083005045269,depth,depth_navigation,{'answered': 53},0.5094339622641509,0.3571083005045269,53
1.0,53,0.3548164173146763,ir,53,0.6792452830188679,0.6792452830188679,0.22611149811973433,models/molmo2/Molmo2-4B,molmo2,0.4299191374663073,depth,depth_navigation,{'answered': 53},0.5660377358490566,0.4299191374663073,53
1.0,53,0.34179038374599535,rgb,53,0.7358490566037735,0.7358490566037735,0.2345144344565516,models/molmo2/Molmo2-4B,molmo2,0.4431036749720597,depth,depth_navigation,{'answered': 53},0.6226415094339622,0.4431036749720597,53
1.0,56,0.13508954165207834,depth,56,0.017857142857142856,0.017857142857142856,0.03324092490071524,models/molmo2/Molmo2-4B,molmo2,0.025181016214450864,depth,depth_non_common,{'answered': 56},0.03571428571428571,0.025181016214450864,56
1.0,56,0.3962006172026148,event,56,0.4107142857142857,0.4107142857142857,0.1883842884525579,models/molmo2/Molmo2-4B,molmo2,0.3773573476213228,depth,depth_non_common,{'answered': 56},0.4125,0.3773573476213228,56
1.0,56,0.6509641398237234,ir,56,0.7589285714285714,0.75,0.3330903945810778,models/molmo2/Molmo2-4B,molmo2,0.6784144427001569,depth,depth_non_common,{'answered': 56},0.7513736263736264,0.6784144427001569,56
1.0,56,0.6868722708323868,rgb,56,0.8035714285714286,0.8035714285714286,0.3455605656449989,models/molmo2/Molmo2-4B,molmo2,0.7052841008198151,depth,depth_non_common,{'answered': 56},0.7862103174603174,0.7052841008198151,56
1.0,49,0.501085544403228,depth,49,0.17346938775510204,0.16326530612244897,0.07199173965419937,models/molmo2/Molmo2-4B,molmo2,0.10306122448979592,depth,depth_object_recognition,{'answered': 49},0.11564625850340136,0.10306122448979592,49
1.0,49,0.4551462782134295,event,49,0.35714285714285715,0.30612244897959184,0.15721760021432954,models/molmo2/Molmo2-4B,molmo2,0.25369290573372205,depth,depth_object_recognition,{'answered': 49},0.2537414965986394,0.25369290573372205,49
1.0,49,0.45388548402671614,ir,49,0.4489795918367347,0.42857142857142855,0.14652175642025664,models/molmo2/Molmo2-4B,molmo2,0.22224782386072708,depth,depth_object_recognition,{'answered': 49},0.21895984200131666,0.22678297125301733,49
1.0,49,0.3888980165600723,rgb,49,0.46875,0.4166666666666667,0.13924600638717063,models/molmo2/Molmo2-4B,molmo2,0.1887102232484453,depth,depth_object_recognition,{'answered': 49},0.19991165297287747,0.1887102232484453,49
1.0,53,0.30956116918852616,depth,53,0.5849056603773585,0.5849056603773585,0.1606560037952131,models/molmo2/Molmo2-4B,molmo2,0.3491404612159329,depth,depth_scene_sequence,{'answered': 53},0.5283018867924528,0.3491404612159329,53
1.0,53,0.2997140851310884,event,53,0.4528301886792453,0.4528301886792453,0.1439191980633242,models/molmo2/Molmo2-4B,molmo2,0.29534790855545573,depth,depth_scene_sequence,{'answered': 53},0.39622641509433965,0.29534790855545573,53
1.0,53,0.3094550822195588,ir,53,0.6037735849056604,0.5849056603773585,0.16908361579987152,models/molmo2/Molmo2-4B,molmo2,0.33200143671841786,depth,depth_scene_sequence,{'answered': 53},0.49056603773584906,0.33200143671841786,53
1.0,53,0.28354360297893494,rgb,53,0.4716981132075472,0.4716981132075472,0.14374313689561677,models/molmo2/Molmo2-4B,molmo2,0.3033381712626996,depth,depth_scene_sequence,{'answered': 53},0.4339622641509434,0.3033381712626996,53
1.0,50,0.3327150923143335,depth,50,0.58,0.58,0.16474247048047982,models/molmo2/Molmo2-4B,molmo2,0.3611904761904762,depth,depth_spatial_reasoning,{'answered': 50},0.49647619047619046,0.3611904761904762,50
1.0,50,0.3520890342497387,event,50,0.78,0.78,0.22330329675297658,models/molmo2/Molmo2-4B,molmo2,0.49585714285714283,depth,depth_spatial_reasoning,{'answered': 50},0.6684761904761904,0.49585714285714283,50
1.0,50,0.3497773450981429,ir,50,0.76,0.76,0.21303448429880942,models/molmo2/Molmo2-4B,molmo2,0.4765238095238095,depth,depth_spatial_reasoning,{'answered': 50},0.6598095238095238,0.4765238095238095,50
1.0,50,0.32537999647862725,rgb,50,0.8,0.8,0.21200149192506004,models/molmo2/Molmo2-4B,molmo2,0.4667142857142857,depth,depth_spatial_reasoning,{'answered': 50},0.65,0.4667142857142857,50
1.0,151,0.5816708325117416,depth,151,0.3675496688741722,0.33774834437086093,0.13973432693182541,models/molmo2/Molmo2-4B,molmo2,0.26466309261011245,event,event_action,{'answered': 151},0.27643645537685274,0.26466309261011245,151
1.0,151,0.6227136186866522,event,151,0.5066225165562914,0.4900662251655629,0.1865867384483855,models/molmo2/Molmo2-4B,molmo2,0.3421449595290655,event,event_action,{'answered': 151},0.3517108167770419,0.3421449595290655,151
1.0,151,0.6486540794074156,ir,151,0.5827814569536424,0.5562913907284768,0.20377546026985077,models/molmo2/Molmo2-4B,molmo2,0.36575132005595584,event,event_action,{'answered': 151},0.37200591902578656,0.36575132005595584,151
1.0,151,0.6384090386526466,rgb,151,0.6125827814569537,0.5960264900662252,0.21433623272505758,models/molmo2/Molmo2-4B,molmo2,0.3722962835545617,event,event_action,{'answered': 151},0.38406964632130197,0.3722962835545617,151
1.0,135,0.7822279440689724,depth,135,0.3111111111111111,0.3111111111111111,0.02962962962962963,models/molmo2/Molmo2-4B,molmo2,0.05925925925925926,event,event_counting,{'answered': 135},0.3333333333333333,0.05925925925925926,135
1.0,135,0.7988023625007266,event,135,0.4074074074074074,0.4074074074074074,0.037037037037037035,models/molmo2/Molmo2-4B,molmo2,0.07407407407407407,event,event_counting,{'answered': 135},0.4074074074074074,0.07407407407407407,135
1.0,135,0.7603144239290673,ir,135,0.31851851851851853,0.31851851851851853,0.030687830687830688,models/molmo2/Molmo2-4B,molmo2,0.0598079561042524,event,event_counting,{'answered': 135},0.32592592592592595,0.0598079561042524,135
1.0,135,0.7857814574429566,rgb,135,0.3851851851851852,0.3851851851851852,0.03439153439153439,models/molmo2/Molmo2-4B,molmo2,0.06721536351165981,event,event_counting,{'answered': 135},0.3925925925925926,0.06721536351165981,135
1.0,125,0.8221520543389247,depth,125,0.376,0.376,0.028,models/molmo2/Molmo2-4B,molmo2,0.056,event,event_dynamic_counting,{'answered': 125},0.376,0.056,125
1.0,125,0.8272433690508058,event,125,0.488,0.488,0.044,models/molmo2/Molmo2-4B,molmo2,0.088,event,event_dynamic_counting,{'answered': 125},0.472,0.088,125
1.0,125,0.8063168285275281,ir,125,0.48,0.48,0.04,models/molmo2/Molmo2-4B,molmo2,0.08,event,event_dynamic_counting,{'answered': 125},0.456,0.08,125
1.0,125,0.8077354499265209,rgb,125,0.508,0.504,0.044,models/molmo2/Molmo2-4B,molmo2,0.088,event,event_dynamic_counting,{'answered': 125},0.472,0.088,125
1.0,119,0.7369041212933641,depth,119,0.44537815126050423,0.44537815126050423,0.22998509748727078,models/molmo2/Molmo2-4B,molmo2,0.46302521008403363,event,event_dynamic_recognition,{'answered': 119},0.4756302521008403,0.46302521008403363,119
1.0,119,0.7693006919590587,event,119,0.5210084033613446,0.5210084033613446,0.26924907894192157,models/molmo2/Molmo2-4B,molmo2,0.542016806722689,event,event_dynamic_recognition,{'answered': 119},0.5462184873949579,0.542016806722689,119
1.0,119,0.7943302947679044,ir,119,0.5756302521008403,0.5714285714285714,0.29520428861199655,models/molmo2/Molmo2-4B,molmo2,0.5941176470588235,event,event_dynamic_recognition,{'answered': 119},0.5941176470588235,0.5941176470588235,119
1.0,119,0.7815011529358853,rgb,119,0.542016806722689,0.5294117647058824,0.2663513681334603,models/molmo2/Molmo2-4B,molmo2,0.5352941176470588,event,event_dynamic_recognition,{'answered': 119},0.5394957983193277,0.5352941176470588,119
1.0,53,0.381151329113608,depth,53,0.330188679245283,0.32075471698113206,0.15366291280575345,models/molmo2/Molmo2-4B,molmo2,0.2506445860219445,event,event_navigation,{'answered': 53},0.18867924528301888,0.2614262571809742,53
1.0,53,0.3929293537410358,event,53,0.3113207547169811,0.3018867924528302,0.15661169328433264,models/molmo2/Molmo2-4B,molmo2,0.2583071278825996,event,event_navigation,{'answered': 53},0.18867924528301888,0.27296346211440553,53
1.0,53,0.3795037488989742,ir,53,0.4056603773584906,0.37735849056603776,0.11164233675259944,models/molmo2/Molmo2-4B,molmo2,0.21666027892442988,event,event_navigation,{'answered': 53},0.13836477987421383,0.22205111450394469,53
1.0,53,0.37983245450439324,rgb,53,0.4056603773584906,0.3584905660377358,0.13434589968922103,models/molmo2/Molmo2-4B,molmo2,0.24581929242554862,event,event_navigation,{'answered': 53},0.16981132075471697,0.2584877560374085,53
1.0,56,0.10390320339813995,depth,56,0.0,0.0,0.0052490065307948825,models/molmo2/Molmo2-4B,molmo2,0.005804495711328009,event,event_non_common,{'answered': 56},0.0,0.005804495711328009,56
1.0,56,0.28271499768364694,event,56,0.23214285714285715,0.23214285714285715,0.1146668219944082,models/molmo2/Molmo2-4B,molmo2,0.22677045177045177,event,event_non_common,{'answered': 56},0.2261904761904762,0.22677045177045177,56
1.0,56,0.676445410245052,ir,56,0.7053571428571429,0.6964285714285714,0.3331229581229581,models/molmo2/Molmo2-4B,molmo2,0.6642857142857143,event,event_non_common,{'answered': 56},0.6964285714285714,0.6642857142857143,56
1.0,56,0.6410426982563331,rgb,56,0.7232142857142857,0.7142857142857143,0.32556696630944754,models/molmo2/Molmo2-4B,molmo2,0.6478896103896103,event,event_non_common,{'answered': 56},0.7142857142857143,0.6478896103896103,56
1.0,53,0.5514587199050061,depth,53,0.27358490566037735,0.24528301886792453,0.1051728222105147,models/molmo2/Molmo2-4B,molmo2,0.19662599895966332,event,event_object_recognition,{'answered': 53},0.1994436381228834,0.20400293185794674,53
1.0,53,0.539549043115582,event,53,0.49056603773584906,0.4528301886792453,0.1883850013027806,models/molmo2/Molmo2-4B,molmo2,0.3431398529932495,event,event_object_recognition,{'answered': 53},0.3366694011484824,0.3431398529932495,53
1.0,53,0.49666276175760615,ir,53,0.5660377358490566,0.5283018867924528,0.18949724631734544,models/molmo2/Molmo2-4B,molmo2,0.36441701893064704,event,event_object_recognition,{'answered': 53},0.3636271024680039,0.36801090931699026,53
1.0,53,0.5257096284769659,rgb,53,0.6509433962264151,0.6037735849056604,0.22921478104981036,models/molmo2/Molmo2-4B,molmo2,0.4316500417463505,event,event_object_recognition,{'answered': 53},0.4294117647058823,0.4334469869395221,53
1.0,54,0.2369998910664247,depth,54,0.10185185185185185,0.07407407407407407,0.01565651361863064,models/molmo2/Molmo2-4B,molmo2,0.02929602344807023,event,event_scene_sequence,{'answered': 54},0.0,0.02929602344807023,54
1.0,54,0.2558992231876153,event,54,0.24074074074074073,0.2037037037037037,0.07883413393885233,models/molmo2/Molmo2-4B,molmo2,0.10996922682782376,event,event_scene_sequence,{'answered': 54},0.05555555555555555,0.10996922682782376,54
1.0,54,0.31833799641033417,ir,54,0.3148148148148148,0.2962962962962963,0.10723982099380432,models/molmo2/Molmo2-4B,molmo2,0.14565374004443493,event,event_scene_sequence,{'answered': 54},0.07407407407407407,0.14565374004443493,54
1.0,54,0.2617257705712698,rgb,54,0.35185185185185186,0.2962962962962963,0.09404208851286595,models/molmo2/Molmo2-4B,molmo2,0.12035552921567769,event,event_scene_sequence,{'answered': 54},0.037037037037037035,0.12035552921567769,54
