file_name,task_label,start_timestamp,end_timestamp,segment_confidence,segment_id,unit_index,pair_index,modality,section,question,answer,timestamp,confidence
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,9,3,rgb,scene_sequence,Where was the peeling done?,Over the bowl,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,9,4,rgb,scene_sequence,Where was the slicing done?,On the cutting board,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,9,5,rgb,scene_sequence,What tool was used?,A knife,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,9,6,rgb,scene_sequence,Did I change rooms?,No,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,9,7,rgb,scene_sequence,Was the bowl moved?,No,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,9,8,rgb,scene_sequence,What was prepared?,A carrot,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,9,9,rgb,scene_sequence,Is there a sink visible?,No,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,9,10,rgb,scene_sequence,What is the final state of the carrot?,Sliced,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,10,1,rgb,spatial_reasoning,Where is the bowl located relative to the cutting board?,To the right,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,11,1,rgb,text_recognition,Is there any text visible on the cutting board?,No,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,11,2,rgb,text_recognition,Are there any brand labels on the carrot?,No,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,11,3,rgb,text_recognition,Can you see text on the knife handle?,No,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,11,4,rgb,text_recognition,Is there any writing on the bowl?,No,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,11,5,rgb,text_recognition,Are there words visible on my clothing?,No,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,11,6,rgb,text_recognition,Is any text visible in the background?,No,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,11,7,rgb,text_recognition,Can you see a brand name on the cutting board?,No,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,11,8,rgb,text_recognition,Is there any text on the kitchen counter?,No,,0.45
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,12,1,depth,depth_action,What am I doing when my hand blob moves toward the circular silhouette on the right?,Reaching for the bowl.,,0.65
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,13,1,depth,depth_counting,How many moving hand blobs are identifiable in the scene?,2,,0.65
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,14,1,depth,depth_dynamic_counting,How many hands move between the camera and the workspace?,2,,0.65
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,15,1,depth,depth_dynamic_recognition,Which part of me appears as the largest dark mass leaning into the frame?,The torso.,,0.65
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,16,1,depth,depth_navigation,Is the workspace located in the near foreground or mid-depth range relative to the camera?,Mid-depth range.,,0.65
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,17,1,depth,depth_non_common,Do any objects appear to float without physical support in the 3D layout?,No.,,0.65
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,18,1,depth,depth_object_recognition,Which object appears as a dark circular silhouette in the mid-foreground to the right of the workspace?,A bowl or plate.,,0.65
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,19,1,depth,depth_scene_sequence,What is the sequence of appearance for the subject and the hands in the scene?,"Subject torso, then hands.",,0.65
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,20,1,depth,depth_spatial_reasoning,Are my hands closer or farther than the rectangular workspace during the interaction?,They are closer.,,0.65
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,21,1,ir,light_recongnition,From which direction is the primary light coming?,Top left.,,0.85
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,22,1,ir,non_common,Is there any unrealistic behavior with the vegetable peels in the bowl?,"Yes, clipping.",,0.85
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,23,1,ir,object_recognition,What primary tool am I using at the beginning of the video to prepare the food?,A peeler.,,0.85
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,24,1,ir,spatial_reasoning,Where is the knife placed relative to the cutting board?,To the right.,,0.85
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,25,1,audio,audio_contextual_and_semantic_understanding,"Based on the consistent audio of chopping and scraping, what is the most likely food preparation task being performed?","The person is dicing or slicing vegetables, specifically carrots, into uniform pieces for cooking.",00:00 - 02:41,0.8
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,26,1,audio,audio_sound_quality_and_characteristics,How would you describe the quality and rhythm of the chopping sounds in this segment?,"The chopping sounds are sharp, percussive, and follow a fast, consistent rhythm, indicating a practiced and rapid chopping technique.",00:39 - 01:08,0.8
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,27,1,audio,audio_sound_source_identification,What is the primary source of the rhythmic sound heard during this interval?,The sound is produced by a large kitchen knife repeatedly striking a carrot and a wooden cutting board.,00:03 - 00:26,0.8
cut_carrot_night_rgb.mp4,slicing carrot,00:00:00.000,00:01:18.000,0.85,cut_carrot_night_seg_001,28,1,audio,audio_temporal_reasoning,"After the initial preparation sounds, at what timestamp does the first chopping action begin?",The first chopping sound begins at approximately 00:03.,00:00 - 00:40,0.8
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,0,1,rgb,action,What tool am I using to dice the carrots?,A knife.,,0.45
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,1,1,rgb,counting,How many cutting boards are being used?,One.,,0.45
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,2,1,rgb,dynamic_counting,How many other people are visible moving in the background?,Zero.,,0.45
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,3,1,rgb,dynamic_recognition,Did any new object appear in the scene during the dicing process?,No.,,0.45
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,4,1,rgb,light_change,Does the light level increase or decrease during the chopping process?,It remains consistent.,,0.45
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,5,1,rgb,light_recongnition,From which direction does the primary light source originate?,From above.,,0.45
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,6,1,rgb,navigation,How many steps did I take towards the sink during this segment?,Zero.,,0.45
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,7,1,rgb,non_common,Is the knife being used correctly to dice the carrots?,Yes.,,0.45
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,8,1,rgb,object_recognition,What vegetable is being diced on the white cutting board?,Carrot.,,0.45
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,9,1,rgb,scene_sequence,What was the sequence of processing the carrot pieces in this segment?,Gathering strips then rapid dicing into small pieces.,,0.45
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,10,1,rgb,spatial_reasoning,Where is the white bowl located relative to the cutting board?,To the right.,,0.45
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,11,1,rgb,text_recognition,Are there any brand names visible on the white bowl?,No.,,0.45
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,12,1,depth,depth_action,What is the primary action I am performing with my hands?,Gathering and chopping.,,0.65
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,13,1,depth,depth_counting,How many hands are visible interacting with the objects in the depth map?,Two hands.,,0.65
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,14,1,depth,depth_dynamic_counting,How many hands move between the near and mid depth layers?,Two hands.,,0.65
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,15,1,depth,depth_dynamic_recognition,Are my hands moving closer or further from each other to gather the carrot?,Moving closer together.,,0.65
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,16,1,depth,depth_navigation,Is the area directly above the cutting board clear of obstacles for my hands to move?,"Yes, it is clear.",,0.65
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,17,1,depth,depth_non_common,Do any objects appear to float in mid-air without support?,No.,,0.65
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,18,1,depth,depth_object_recognition,"What is the relative depth ordering of my hands, the carrot strips, and the cutting board?","Hands, carrot, then board.",,0.65
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,19,1,depth,depth_scene_sequence,How does the volume of the carrot change from the start to the end of the segment?,Strips become a mound.,,0.65
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,20,1,depth,depth_spatial_reasoning,Where are the carrot strips located in relation to the cutting board?,Directly on top.,,0.65
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,21,1,ir,action,What am I doing with the knife?,Dicing.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,21,2,ir,action,Which hand holds the carrot?,Left hand.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,21,3,ir,action,What is the purpose of this action?,Food preparation.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,21,4,ir,action,What happens to the carrot strips?,They are diced.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,21,5,ir,action,Am I peeling the carrot?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,21,6,ir,action,Am I using a food processor?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,21,7,ir,action,Is the action fast or slow?,Fast.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,21,8,ir,action,What is the consequence of my dicing?,A pile of small carrot pieces.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,22,1,ir,counting,How many bowls are on the counter?,One.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,22,2,ir,counting,How many knives am I using?,One.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,22,3,ir,counting,How many cutting boards are visible?,One.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,22,4,ir,counting,How many power strips are on the right?,One.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,22,5,ir,counting,How many hands are visible?,Two.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,22,6,ir,counting,How many laptops are on the left?,One.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,22,7,ir,counting,How many lights are on the power strip?,One.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,22,8,ir,counting,How many piles of carrot are on the board?,One.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,22,9,ir,counting,How many knives are lying on the counter?,None.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,22,10,ir,counting,How many electrical sockets are visible?,Five.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,23,1,ir,dynamic_counting,How many knives are moving?,One.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,23,2,ir,dynamic_counting,How many hands are moving?,Two.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,23,3,ir,dynamic_counting,Is the bowl moving?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,23,4,ir,dynamic_counting,Is the laptop moving?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,23,5,ir,dynamic_counting,Is the power strip moving?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,23,6,ir,dynamic_counting,Are there other people moving?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,23,7,ir,dynamic_counting,Is a pet visible?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,23,8,ir,dynamic_counting,Is the carrot pile moving?,Yes.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,24,1,ir,dynamic_recognition,Does the knife stop moving?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,24,2,ir,dynamic_recognition,Do my hands gather the carrot strips?,Yes.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,24,3,ir,dynamic_recognition,When does the dicing start?,Frame,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,24,4,ir,dynamic_recognition,Does any other object move?,4. No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,24,5,ir,dynamic_recognition,Do I pick up the bowl?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,24,6,ir,dynamic_recognition,Do I close the laptop?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,24,7,ir,dynamic_recognition,Does a new person enter?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,24,8,ir,dynamic_recognition,Do the carrot pieces move?,Yes.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,25,1,ir,light_change,Did the lights turn off?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,25,2,ir,light_change,Is it getting brighter?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,25,3,ir,light_change,Did a car's headlights pass by?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,25,4,ir,light_change,Is the laptop screen flickering?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,25,5,ir,light_change,Is the power strip light changing?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,25,6,ir,light_change,Does the board reflect new light?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,25,7,ir,light_change,Is the light source moving?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,25,8,ir,light_change,Is the room light on?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,26,1,ir,light_recongnition,How many active light indicators are visible on the power strip on the right?,One.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,27,1,ir,navigation,Am I walking?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,27,2,ir,navigation,Am I turning?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,27,3,ir,navigation,How many steps did I take?,Zero.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,27,4,ir,navigation,Which room am I in?,Kitchen.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,27,5,ir,navigation,Am I leaving the kitchen?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,27,6,ir,navigation,Am I approaching the laptop?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,27,7,ir,navigation,Am I facing the window?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,27,8,ir,navigation,Is another room visible?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,27,9,ir,navigation,Where is the fridge?,Not visible.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,27,10,ir,navigation,How do I get to the sink?,Turn away from the counter.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,28,1,ir,non_common,Is the knife seen floating in the air without being held by a hand?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,29,1,ir,object_recognition,What primary object is being used to chop the carrot strips into diced pieces?,A knife.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,30,1,ir,scene_sequence,What is the carrot's state at the start?,It is in strips.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,30,2,ir,scene_sequence,What am I doing currently?,Dicing it.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,30,3,ir,scene_sequence,Where is this dicing taking place?,Kitchen counter.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,30,4,ir,scene_sequence,What is the final form of the carrot?,Small irregular pieces.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,30,5,ir,scene_sequence,What object is used for the dicing?,Knife.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,30,6,ir,scene_sequence,What was the step before dicing?,Slicing it into strips.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,30,7,ir,scene_sequence,Is the laptop used in this segment?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,30,8,ir,scene_sequence,Are the hands moving?,Yes.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,30,9,ir,scene_sequence,Is there a bowl present?,Yes.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,30,10,ir,scene_sequence,Is the power strip plugged in?,Yes.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,31,1,ir,spatial_reasoning,Where is the bowl of carrot strips located relative to the cutting board?,Above the board.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,32,1,ir,text_recognition,Is there text visible on the laptop screen?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,32,2,ir,text_recognition,Can you see brand labels on the power strip?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,32,3,ir,text_recognition,Is there text on the cutting board?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,32,4,ir,text_recognition,Are there any serial numbers on the knife?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,32,5,ir,text_recognition,Does the bowl have visible text?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,32,6,ir,text_recognition,Is there writing on the subject's clothing?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,32,7,ir,text_recognition,Can you see labels on the electrical sockets?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,32,8,ir,text_recognition,Is there text on the carrot strips?,No.,,0.85
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,33,1,audio,audio_sound_event_duration,How long does the rapid chopping sound persist in this segment?,"The rapid chopping sound persists for approximately 83.9 seconds, starting from 01:18 and ending at 02:41.",01:18 - 02:41,0.8
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,34,1,audio,audio_sound_source_identification,What is the primary sound source during this segment?,The primary sound source is a knife chopping through carrot strips on a wooden cutting board.,01:18 - 02:41,0.8
cut_carrot_night_rgb.mp4,chopping carrot,00:01:18.000,00:02:41.900,0.9,cut_carrot_night_seg_002,35,1,audio,audio_visual_correspondence,How does the sound in this segment correspond to the visual actions observed?,The rapid percussive sound heard is perfectly synchronized with the user's quick dicing motion as the knife blade repeatedly strikes the wooden cutting board through the carrot pieces.,01:18 - 02:41,0.8
ride_a_bike_day_rgb.mp4,riding a bike,00:00:00.000,00:00:53.000,0.95,ride_a_bike_day_seg_001,0,1,rgb,action,What primary activity am I performing in this segment?,Riding a bike.,,0.85
ride_a_bike_day_rgb.mp4,riding a bike,00:00:00.000,00:00:53.000,0.95,ride_a_bike_day_seg_001,1,1,rgb,counting,How many parked cars do I pass on the right side before turning?,Four.,,0.85
ride_a_bike_day_rgb.mp4,riding a bike,00:00:00.000,00:00:53.000,0.95,ride_a_bike_day_seg_001,2,1,rgb,dynamic_counting,How many other moving vehicles or pedestrians pass me during the ride?,Zero.,,0.85
ride_a_bike_day_rgb.mp4,riding a bike,00:00:00.000,00:00:53.000,0.95,ride_a_bike_day_seg_001,3,1,rgb,dynamic_recognition,Are there any moving objects visible other than my bike?,No.,,0.85
ride_a_bike_day_rgb.mp4,riding a bike,00:00:00.000,00:00:53.000,0.95,ride_a_bike_day_seg_001,4,1,rgb,light_change,Does the overall brightness of the scene change significantly during the ride?,No.,,0.85
ride_a_bike_day_rgb.mp4,riding a bike,00:00:00.000,00:00:53.000,0.95,ride_a_bike_day_seg_001,5,1,rgb,light_recongnition,What is the main source of light in this outdoor segment?,Natural sunlight.,,0.85
ride_a_bike_day_rgb.mp4,riding a bike,00:00:00.000,00:00:53.000,0.95,ride_a_bike_day_seg_001,6,1,rgb,navigation,In which direction do I turn to reach the building entrance?,Right.,,0.85
ride_a_bike_day_rgb.mp4,riding a bike,00:00:00.000,00:00:53.000,0.95,ride_a_bike_day_seg_001,7,1,rgb,non_common,Are there any objects floating in the air or clipping through the ground incorrectly?,No.,,0.85
ride_a_bike_day_rgb.mp4,riding a bike,00:00:00.000,00:00:53.000,0.95,ride_a_bike_day_seg_001,8,1,rgb,object_recognition,What is the primary color and material of the bell mounted on the bicycle's handlebars?,It is silver and blue metal.,,0.85
