anls,answer_rate,answered,character_f1,conciseness_violation_rate,incremental_peak_gpu_gb_max,judge_evaluated,judge_label_counts,judge_soft_accuracy,judge_strict_accuracy,judge_strict_accuracy_ci95,judge_unjudgeable_rate,latency_mean_seconds,latency_median_seconds,latency_p95_seconds,model_key,normalized_exact_match,peak_gpu_gb_max,repetition_rate,rouge_l_f1,section,status_counts,task_aware_score,task_aware_score_ci95,throughput_qa_per_hour,token_f1,token_f1_ci95,total
0.20952508140008141,1.0,54,0.5265177690613481,0.07407407407407407,4.839,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,2.5512685185185187,2.3895,4.2683,molmo2:Molmo2-4B:frame:78bd9c18,0.2037037037037037,13.883,0.018518518518518517,0.33678541127115225,event_object_recognition,"{""answered"": 54}",0.33043478260869563,"{""mean"": 0.33043478260869563, ""low"": 0.22302737520128824, ""high"": 0.4469135802469136}",1411.062761081089,0.33678541127115225,"{""mean"": 0.33678541127115225, ""low"": 0.2307434245840043, ""high"": 0.450705467372134}",54
0.05545454545454546,1.0,55,0.4210707701702653,0.2,4.839,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,2.5387454545454546,2.4177,3.0102,molmo2:Molmo2-4B:frame:78bd9c18,0.03636363636363636,13.883,0.14545454545454545,0.10796978634004514,event_scene_sequence,"{""answered"": 55}",0.05454545454545454,"{""mean"": 0.05454545454545454, ""low"": 0.00909090909090909, ""high"": 0.11818181818181818}",1418.023218339767,0.10796978634004514,"{""mean"": 0.10796978634004514, ""low"": 0.05343529669693153, ""high"": 0.17925121309573216}",55
0.2462544101300082,1.0,55,0.5649862683221167,0.0,4.839,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,2.3113945454545455,2.2971,2.4062,molmo2:Molmo2-4B:frame:78bd9c18,0.18181818181818182,13.883,0.0,0.36034632034632036,event_spatial_reasoning,"{""answered"": 55}",0.37852813852813855,"{""mean"": 0.37852813852813855, ""low"": 0.2767965367965368, ""high"": 0.4895238095238095}",1557.5012959512048,0.36034632034632036,"{""mean"": 0.36034632034632036, ""low"": 0.26216450216450216, ""high"": 0.463982683982684}",55
0.24281609195402298,1.0,464,0.3637996314030483,0.008620689655172414,4.839,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,2.293076077586207,2.272,2.3851,molmo2:Molmo2-4B:frame:78bd9c18,0.23922413793103448,13.883,0.0,0.3100768026624685,light_change,"{""answered"": 464}",0.4366924443339698,"{""mean"": 0.4366924443339698, ""low"": 0.3955281786049922, ""high"": 0.4791381779208105}",1569.9435510179492,0.31145543175946133,"{""mean"": 0.31145543175946133, ""low"": 0.27672244087922104, ""high"": 0.34776598273762394}",464
0.11970110626510203,1.0,106,0.4353199712092885,0.02830188679245283,4.839,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,2.354733962264151,2.2943,2.531,molmo2:Molmo2-4B:frame:78bd9c18,0.07547169811320754,13.883,0.0,0.23613526801359033,light_recognition,"{""answered"": 106}",0.25690271736039594,"{""mean"": 0.25690271736039594, ""low"": 0.1934721986608779, ""high"": 0.32588724857841045}",1528.8351285928222,0.23724514592701987,"{""mean"": 0.23724514592701987, ""low"": 0.18155897931147655, ""high"": 0.2988747914079417}",106
0.15647622229646954,1.0,438,0.3738127633285206,0.05251141552511415,4.839,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,2.3762529680365296,2.2751,3.0637,molmo2:Molmo2-4B:frame:78bd9c18,0.14840182648401826,13.883,0.0091324200913242,0.2511840550158691,navigation,"{""answered"": 438}",0.2945205479452055,"{""mean"": 0.2945205479452055, ""low"": 0.2465753424657534, ""high"": 0.3378995433789954}",1514.9902171293804,0.2543287542203552,"{""mean"": 0.2543287542203552, ""low"": 0.21962259225546524, ""high"": 0.28635699346997606}",438
0.14946236559139786,1.0,124,0.4376070146226221,0.1935483870967742,4.839,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,2.614633064516129,2.589,3.3642,molmo2:Molmo2-4B:frame:78bd9c18,0.14516129032258066,13.883,0.0,0.22082432611167846,non_common,"{""answered"": 124}",0.3007841083647535,"{""mean"": 0.3007841083647535, ""low"": 0.21860284876413907, ""high"": 0.3888269794721408}",1376.8662413309712,0.22538733707367722,"{""mean"": 0.22538733707367722, ""low"": 0.1631496797403709, ""high"": 0.28671938285059634}",124
0.2126375840908899,1.0,101,0.5738329349092185,0.0297029702970297,4.847,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,2.4714247524752477,2.362,2.8098,molmo2:Molmo2-4B:frame:78bd9c18,0.18811881188118812,13.883,0.009900990099009901,0.3708359199870218,object_recognition,"{""answered"": 101}",0.3423971388735512,"{""mean"": 0.3423971388735512, ""low"": 0.27000704272107884, ""high"": 0.4171795751003672}",1456.649649719026,0.3829023280930339,"{""mean"": 0.3829023280930339, ""low"": 0.3126650791385117, ""high"": 0.4558697492695407}",101
0.11708878114925388,1.0,480,0.42891752549134726,0.027083333333333334,4.839,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,2.40889,2.3087,2.9124,molmo2:Molmo2-4B:frame:78bd9c18,0.10625,13.883,0.0375,0.21138861529543576,scene_sequence,"{""answered"": 480}",0.21107638888888888,"{""mean"": 0.21107638888888888, ""low"": 0.17645833333333333, ""high"": 0.24722222222222223}",1494.4642553209148,0.21864994412021424,"{""mean"": 0.21864994412021424, ""low"": 0.19054592774018633, ""high"": 0.24781677645988642}",480
0.11104813475891012,1.0,101,0.402134132569498,0.009900990099009901,4.847,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,2.352420792079208,2.308,2.4792,molmo2:Molmo2-4B:frame:78bd9c18,0.0594059405940594,13.883,0.0,0.2957746145822781,spatial_reasoning,"{""answered"": 101}",0.3071844757383839,"{""mean"": 0.3071844757383839, ""low"": 0.24015858167481705, ""high"": 0.37066771941198406}",1530.3384548042993,0.29681682406638443,"{""mean"": 0.29681682406638443, ""low"": 0.23950977342267746, ""high"": 0.35545411589383064}",101
0.22831534900920336,1.0,415,0.4050658820061139,0.021686746987951807,4.84,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,2.363063614457831,2.2756,2.6424,molmo2:Molmo2-4B:frame:78bd9c18,0.18795180722891566,13.883,0.0024096385542168677,0.3020535007448769,text_recognition,"{""answered"": 415}",0.3901958838066209,"{""mean"": 0.3901958838066209, ""low"": 0.34266198005040854, ""high"": 0.43495606134160353}",1523.4460798999544,0.30364987009634065,"{""mean"": 0.30364987009634065, ""low"": 0.2707285492834143, ""high"": 0.3407775990574707}",415
0.1955782132436179,1.0,429,0.5157450471894802,0.011655011655011656,1.907,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.3146689976689976,1.2686,1.4657,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.15384615384615385,4.766,0.002331002331002331,0.3326554097901172,action,"{""answered"": 429}",0.3804468568822636,"{""mean"": 0.3804468568822636, ""low"": 0.3436747108995913, ""high"": 0.419446279126073}",2738.3318587287426,0.33504995256927533,"{""mean"": 0.33504995256927533, ""low"": 0.3019950823042468, ""high"": 0.3686365063527375}",429
0.06666666666666667,1.0,450,0.08683859939063758,0.0,1.907,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.2436446666666667,1.2423,1.2491,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.06666666666666667,4.767,0.0,0.10124802947991354,counting,"{""answered"": 450}",0.5866666666666667,"{""mean"": 0.5866666666666667, ""low"": 0.54, ""high"": 0.6311111111111111}",2894.7175157748666,0.10124802947991354,"{""mean"": 0.10124802947991354, ""low"": 0.0774440680092854, ""high"": 0.12594820584675656}",450
0.27186866962888456,1.0,151,0.5124054646097526,0.0,1.907,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.276123178807947,1.2483,1.389,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.23841059602649006,4.767,0.0,0.3001576538174656,depth_action,"{""answered"": 151}",0.32035632931415436,"{""mean"": 0.32035632931415436, ""low"": 0.2585179082564931, ""high"": 0.3862393793031646}",2821.044284582962,0.3001576538174656,"{""mean"": 0.3001576538174656, ""low"": 0.23875027222883619, ""high"": 0.3639702557618208}",151
0.019417475728155338,1.0,103,0.03050444700930138,0.0,1.908,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.244747572815534,1.2438,1.25,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.019417475728155338,4.768,0.0,0.019417475728155338,depth_counting,"{""answered"": 103}",0.07766990291262135,"{""mean"": 0.07766990291262135, ""low"": 0.02912621359223301, ""high"": 0.1262135922330097}",2892.1526569897587,0.019417475728155338,"{""mean"": 0.019417475728155338, ""low"": 0.0, ""high"": 0.04854368932038835}",103
0.1694915254237288,1.0,118,0.18445043656908064,0.0,1.908,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.2445398305084745,1.2439,1.2479,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.1694915254237288,4.768,0.0,0.192090395480226,depth_dynamic_counting,"{""answered"": 118}",0.4491525423728814,"{""mean"": 0.4491525423728814, ""low"": 0.3644067796610169, ""high"": 0.5423728813559322}",2892.6354237527053,0.192090395480226,"{""mean"": 0.192090395480226, ""low"": 0.1271186440677966, ""high"": 0.2655367231638418}",118
0.3497625449413316,1.0,131,0.4670383682651057,0.0,1.908,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.2737038167938932,1.2447,1.4644,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.3282442748091603,4.768,0.0,0.38736822973464197,depth_dynamic_recognition,"{""answered"": 131}",0.4366775717920756,"{""mean"": 0.4366775717920756, ""low"": 0.35910577971646673, ""high"": 0.5151944747364595}",2826.402773182976,0.38736822973464197,"{""mean"": 0.38736822973464197, ""low"": 0.3127044711014177, ""high"": 0.45728825881497637}",131
0.1519916142557652,1.0,53,0.37657142680022526,0.0,1.908,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.2558415094339623,1.2448,1.3141,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.1509433962264151,4.768,0.0,0.31734052111410604,depth_navigation,"{""answered"": 53}",0.5283018867924528,"{""mean"": 0.5283018867924528, ""low"": 0.37735849056603776, ""high"": 0.660377358490566}",2866.6037656476306,0.31734052111410604,"{""mean"": 0.31734052111410604, ""low"": 0.22578616352201258, ""high"": 0.4125786163522013}",53
0.7857142857142857,1.0,56,0.8334636333708876,0.0,1.909,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.2484857142857142,1.2447,1.2492,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.7857142857142857,4.769,0.0,0.8566326530612245,depth_non_common,"{""answered"": 56}",0.9642857142857143,"{""mean"": 0.9642857142857143, ""low"": 0.9107142857142857, ""high"": 1.0}",2883.4931459825607,0.8566326530612245,"{""mean"": 0.8566326530612245, ""low"": 0.7790816326530612, ""high"": 0.9267857142857143}",56
0.042393769101843636,1.0,49,0.3449914267366005,0.0,1.91,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.378091836734694,1.3302,1.6012,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.02040816326530612,4.77,0.0,0.07585034013605442,depth_object_recognition,"{""answered"": 49}",0.07959183673469387,"{""mean"": 0.07959183673469387, ""low"": 0.02040816326530612, ""high"": 0.145578231292517}",2612.3077606569277,0.07585034013605442,"{""mean"": 0.07585034013605442, ""low"": 0.02040816326530612, ""high"": 0.1380952380952381}",49
0.19529527076696887,1.0,53,0.4005585641403411,0.0,1.908,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.2710830188679245,1.2447,1.3928,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.18867924528301888,4.768,0.0,0.4021488469601677,depth_scene_sequence,"{""answered"": 53}",0.6037735849056604,"{""mean"": 0.6037735849056604, ""low"": 0.4716981132075472, ""high"": 0.7358490566037735}",2832.230425992394,0.4021488469601677,"{""mean"": 0.4021488469601677, ""low"": 0.31331236897274634, ""high"": 0.4985849056603774}",53
0.105,1.0,50,0.3578964898979385,0.0,1.909,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.266668,1.2455,1.3319,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.08,4.769,0.0,0.24774358974358973,depth_spatial_reasoning,"{""answered"": 50}",0.3537435897435897,"{""mean"": 0.3537435897435897, ""low"": 0.23282051282051283, ""high"": 0.47333333333333333}",2842.1022714712935,0.24774358974358973,"{""mean"": 0.24774358974358973, ""low"": 0.15507692307692308, ""high"": 0.3384102564102564}",50
0.3104559840581409,1.0,449,0.3393087199694267,0.0,1.907,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.2433461024498886,1.2433,1.2489,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.3028953229398664,4.767,0.0,0.3409605613391805,dynamic_counting,"{""answered"": 449}",0.6472655283345706,"{""mean"": 0.6472655283345706, ""low"": 0.6018807225934175, ""high"": 0.6904726552833457}",2895.4126231678847,0.3409605613391805,"{""mean"": 0.3409605613391805, ""low"": 0.2996614249398214, ""high"": 0.3787414886524018}",449
0.30108007689962096,1.0,322,0.46776330350368345,0.0,1.907,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.2893388198757765,1.245,1.4412,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.2888198757763975,4.767,0.003105590062111801,0.3734084436450165,dynamic_recognition,"{""answered"": 322}",0.4775032704882906,"{""mean"": 0.4775032704882906, ""low"": 0.42237126734751873, ""high"": 0.5310160559612515}",2792.128759721086,0.37408214307647997,"{""mean"": 0.37408214307647997, ""low"": 0.32437942492290317, ""high"": 0.4206962432620087}",322
0.2989951634303976,1.0,155,0.5646617822456836,0.01935483870967742,1.906,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.3072303225806452,1.2635,1.3886,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.23225806451612904,4.766,0.0,0.36748193662172157,event_action,"{""answered"": 155}",0.37911076975593105,"{""mean"": 0.37911076975593105, ""low"": 0.3123553507424475, ""high"": 0.44330431814302784}",2753.914086764087,0.36764123570575186,"{""mean"": 0.36764123570575186, ""low"": 0.30400238948626046, ""high"": 0.43275814985492406}",155
0.07194244604316546,1.0,139,0.07194244604316546,0.0,1.906,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.2417086330935252,1.2408,1.2471,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.07194244604316546,4.766,0.0,0.07194244604316546,event_counting,"{""answered"": 139}",0.41007194244604317,"{""mean"": 0.41007194244604317, ""low"": 0.33093525179856115, ""high"": 0.4892086330935252}",2899.230869508538,0.07194244604316546,"{""mean"": 0.07194244604316546, ""low"": 0.02877697841726619, ""high"": 0.11510791366906475}",139
0.1076923076923077,1.0,130,0.1076923076923077,0.0,1.907,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.2423092307692307,1.2422,1.2481,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.1076923076923077,4.767,0.0,0.1076923076923077,event_dynamic_counting,"{""answered"": 130}",0.5923076923076923,"{""mean"": 0.5923076923076923, ""low"": 0.5076923076923077, ""high"": 0.676923076923077}",2897.8292286944557,0.1076923076923077,"{""mean"": 0.1076923076923077, ""low"": 0.06153846153846154, ""high"": 0.16153846153846155}",130
0.5025406504065041,1.0,123,0.6238996522347574,0.0,1.907,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.300370731707317,1.2443,1.4423,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.4796747967479675,4.767,0.0,0.5590785907859078,event_dynamic_recognition,"{""answered"": 123}",0.5631436314363144,"{""mean"": 0.5631436314363144, ""low"": 0.48292682926829267, ""high"": 0.6390243902439025}",2768.4412700318107,0.5590785907859078,"{""mean"": 0.5590785907859078, ""low"": 0.47913279132791325, ""high"": 0.6368563685636857}",123
0.1040380658436214,1.0,54,0.40558590936801925,0.037037037037037035,1.908,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.3122962962962963,1.2492,1.612,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.07407407407407407,4.767,0.0,0.1498177542621987,event_navigation,"{""answered"": 54}",0.12654320987654322,"{""mean"": 0.12654320987654322, ""low"": 0.04938271604938271, ""high"": 0.20987654320987653}",2743.282908105668,0.15393298059964727,"{""mean"": 0.15393298059964727, ""low"": 0.08074074074074074, ""high"": 0.2374074074074074}",54
0.8947368421052632,1.0,57,0.9166400850611377,0.0,1.907,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.243982456140351,1.2436,1.2498,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.8947368421052632,4.767,0.0,0.9315789473684211,event_non_common,"{""answered"": 57}",0.9824561403508771,"{""mean"": 0.9824561403508771, ""low"": 0.9473684210526315, ""high"": 1.0}",2893.931487723356,0.9315789473684211,"{""mean"": 0.9315789473684211, ""low"": 0.8736842105263158, ""high"": 0.980701754385965}",57
0.27593327454438565,1.0,54,0.5824697183211407,0.0,1.908,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.374748148148148,1.3352,1.5667,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.2962962962962963,4.768,0.0,0.41129439430093023,event_object_recognition,"{""answered"": 54}",0.4037037037037037,"{""mean"": 0.4037037037037037, ""low"": 0.2851851851851852, ""high"": 0.5259259259259259}",2618.6614652650183,0.4174672338071031,"{""mean"": 0.4174672338071031, ""low"": 0.2989487152885846, ""high"": 0.537742504409171}",54
0.04458874458874459,1.0,55,0.4723856033965594,0.10909090909090909,1.908,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.4755727272727273,1.4036,2.0504,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.01818181818181818,4.767,0.0,0.11840195144100069,event_scene_sequence,"{""answered"": 55}",0.045454545454545456,"{""mean"": 0.045454545454545456, ""low"": 0.00909090909090909, ""high"": 0.1}",2439.7306438794185,0.11840195144100069,"{""mean"": 0.11840195144100069, ""low"": 0.0706777043619149, ""high"": 0.1761369454917842}",55
0.30926305067481535,1.0,55,0.6131503884662587,0.01818181818181818,1.909,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.3158563636363636,1.2898,1.5121,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.23636363636363636,4.768,0.0,0.47654845670325546,event_spatial_reasoning,"{""answered"": 55}",0.5056393657941646,"{""mean"": 0.5056393657941646, ""low"": 0.40058354442255373, ""high"": 0.6103030303030303}",2735.8609187794755,0.47654845670325546,"{""mean"": 0.47654845670325546, ""low"": 0.3769537480063796, ""high"": 0.5700666103762079}",55
0.2895653735632184,1.0,464,0.3981182529856147,0.0,1.907,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.252423275862069,1.2433,1.2723,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.28448275862068967,4.767,0.0,0.36308643795732054,light_change,"{""answered"": 464}",0.5043950781019747,"{""mean"": 0.5043950781019747, ""low"": 0.46402151488358384, ""high"": 0.5478790366721401}",2874.4275752317426,0.3634612505510237,"{""mean"": 0.3634612505510237, ""low"": 0.32816358007016355, ""high"": 0.3975531378616141}",464
0.15015707742539042,1.0,106,0.5090610365185115,0.009433962264150943,1.908,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.3179009433962263,1.2914,1.5256,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.09433962264150944,4.767,0.0,0.27760726140304387,light_recognition,"{""answered"": 106}",0.3064598029914345,"{""mean"": 0.3064598029914345, ""low"": 0.23705131346640781, ""high"": 0.38017673533766766}",2731.6165285706606,0.28778879370721766,"{""mean"": 0.28778879370721766, ""low"": 0.23034270206301283, ""high"": 0.348587187876866}",106
0.1873023929151683,1.0,438,0.39428334576499324,0.0,1.907,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.2763253424657535,1.2446,1.438,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.17123287671232876,4.767,0.0,0.2828071016981153,navigation,"{""answered"": 438}",0.3198249619482496,"{""mean"": 0.3198249619482496, ""low"": 0.2756849315068493, ""high"": 0.3624429223744292}",2820.597445041016,0.2855830579510002,"{""mean"": 0.2855830579510002, ""low"": 0.2503241877468397, ""high"": 0.3200330270954555}",438
0.3225806451612903,1.0,124,0.42908045089952646,0.0,1.908,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.2724266129032258,1.246,1.5851,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.3225806451612903,4.768,0.0,0.4467084275996129,non_common,"{""answered"": 124}",0.8382879920001578,"{""mean"": 0.8382879920001578, ""low"": 0.7689048620850865, ""high"": 0.8986842051838885}",2829.239787578851,0.4489705639611927,"{""mean"": 0.4489705639611927, ""low"": 0.3810710342015648, ""high"": 0.5219762692000957}",124
0.2434909655539289,1.0,101,0.5650600885147263,0.0,1.914,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.3873,1.3367,1.6457,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.19801980198019803,4.768,0.0,0.3976616145193129,object_recognition,"{""answered"": 101}",0.35977752659081785,"{""mean"": 0.35977752659081785, ""low"": 0.2831760526101942, ""high"": 0.43536353635363534}",2594.968644128882,0.4073541467977509,"{""mean"": 0.4073541467977509, ""low"": 0.33529022075139847, ""high"": 0.4807680021151712}",101
0.13492692703351225,1.0,480,0.4543596685006196,0.008333333333333333,1.908,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.344883125,1.269,1.6358,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.12291666666666666,4.768,0.004166666666666667,0.2599374952995458,scene_sequence,"{""answered"": 480}",0.24503472222222222,"{""mean"": 0.24503472222222222, ""low"": 0.2057986111111111, ""high"": 0.2840972222222222}",2676.8125297133147,0.26760844334552764,"{""mean"": 0.26760844334552764, ""low"": 0.2366591936734221, ""high"": 0.2956054764510005}",480
0.16445480433507792,1.0,101,0.45987365979004996,0.0,1.913,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.3444386138613862,1.3012,1.5703,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.0594059405940594,4.768,0.0,0.3215767671075276,spatial_reasoning,"{""answered"": 101}",0.3311615167912872,"{""mean"": 0.3311615167912872, ""low"": 0.26306289391229465, ""high"": 0.39948523124349994}",2677.6975630448287,0.3316454937604127,"{""mean"": 0.3316454937604127, ""low"": 0.2707803243836104, ""high"": 0.3955050958775325}",101
0.23483022889609387,1.0,415,0.42246620818839065,0.004819277108433735,1.92,0,{},,,"{""mean"": null, ""low"": null, ""high"": null}",,1.3065963855421687,1.2486,1.5186,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,0.19759036144578312,4.779,0.0024096385542168677,0.32214631255480797,text_recognition,"{""answered"": 415}",0.42760131323344325,"{""mean"": 0.42760131323344325, ""low"": 0.3795709468756496, ""high"": 0.4737838724272505}",2755.2502362894475,0.32347861007066325,"{""mean"": 0.32347861007066325, ""low"": 0.28765895931464297, ""high"": 0.3593208396983573}",415
