anls,answer_length_chars,baseline_gpu_gb,benchmark_type,bleu_4,boolean_accuracy,character_f1,conciseness_violation,frame_count,ground_truth_answer,incremental_peak_gpu_gb,input_type,judge_error_type,judge_label,judge_model,judge_reason,judge_score,latency_seconds,max_frames_per_item,meteor,modality,model_answer,model_key,model_name,normalized_exact_match,numeric_accuracy,pair_key,peak_gpu_gb,provider,qa_id,question,reason,record_id,repetition_flag,repetition_ratio,rouge_l_f1,section,sequence_order_score,set_f1,source_path,status,task_aware_metric,task_aware_reason,task_aware_score,token_f1,token_precision,token_recall
0.0,2,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.0002820893212548129,0.0,0.06779661016949151,False,8,"Yes, the lighting remains stable once the kitchen counter is visible.",2.051,frame,contradiction,incorrect,gemini-3.1-flash-lite,Contradicts the reference.,0.0,0.6292,,0.0,rgb,No,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.207,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__light_change__07,Does the lighting stabilize at the end of the video?,,030cd1b265e7f05b9f6a74dd,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,3,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.002084373819661083,0.0,0.1621621621621622,False,8,"No, it remains consistently lit at the end.",2.048,frame,contradiction,incorrect,gemini-3.1-flash-lite,Contradicts the reference.,0.0,0.6297,,0.0,rgb,Yes,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.204,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__light_change__08,Does the video become darker towards the end?,,116de3a22c4d08bc75d470d9,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,1,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.002084373819661083,,0.0,False,8,There are 6 distinct objects on the counter.,2.051,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Incorrect count.,0.0,0.6296,,0.0,rgb,1,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.207,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__01,How many distinct objects can you count on the kitchen counter?,,f1ff105c027167db000649bc,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,3,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.0009118819655545162,1.0,0.15384615384615385,False,8,"Yes, there is a water bottle and a soap bottle.",2.045,frame,none,correct,gemini-3.1-flash-lite,The answer confirms the presence of multiple bottles.,1.0,0.6299,,0.0684931506849315,rgb,yes,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.201,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__02,Are there multiple bottles on the counter?,,54b5a7a2d6efb148556a2953,False,0.0,0.2222222222222222,counting,0.3333333333333333,0.5,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.2222222222222222,1.0,0.125
0.0,4,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.0002820893212548129,,0.11538461538461538,False,8,There are 2 containers: the water bottle and the soap bottle.,2.046,frame,none,correct,gemini-3.1-flash-lite,The number of containers is correctly identified.,1.0,0.7046,,0.0,rgb,Two.,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,1.0,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.202,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__03,Can you count the number of containers visible?,,d62bf3d7ecaabc10f3588bff,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,3,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.015401555084618098,,0.08333333333333333,False,8,There is 1 cleaning brush.,2.045,frame,wrong_count,incorrect,gemini-3.1-flash-lite,"The ground truth specifies 1 brush, but the candidate states two.",0.0,0.6287,,0.0,rgb,Two,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.201,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__04,How many cleaning-related items are present?,,43b628b1c9c10e3ca950a2a8,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,2,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.006737946999085467,1.0,0.1904761904761905,False,8,"No, there is only one box.",2.048,frame,none,correct,gemini-3.1-flash-lite,The answer correctly identifies there is not more than one box.,1.0,0.6283,,0.09090909090909091,rgb,No,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.204,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__05,Is there more than one box on the counter?,,ed464d3baf26509dd327dffd,False,0.0,0.2857142857142857,counting,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.2857142857142857,1.0,0.16666666666666666
0.0,4,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.015401555084618098,,0.08,False,8,There is 1 electric kettle.,2.048,frame,none,correct,gemini-3.1-flash-lite,The number of appliances is correctly identified.,1.0,0.7096,,0.0,rgb,One.,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,1.0,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.204,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__06,Can you count the number of kitchen appliances seen?,,39be3f4dc3d1285cbce1c96c,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,2,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.0056659154777004925,0.0,0.16666666666666669,False,8,"Yes, there is one white tray.",2.048,frame,contradiction,incorrect,gemini-3.1-flash-lite,The reference confirms a white tray exists; the candidate incorrectly denies it.,0.0,0.6309,,0.0,rgb,No,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.204,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__07,Are there any items that look like a tray?,,55e21e6ebf129f83e6df3d09,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,2,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.0024787521766663585,1.0,0.13333333333333333,False,8,"No, only one soap bottle is visible.",2.048,frame,none,correct,gemini-3.1-flash-lite,The answer correctly identifies only one type of soap.,1.0,0.6292,,0.078125,rgb,No,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.204,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__09,Is there more than one type of soap visible?,,3e065c353cb82bfc6953c290,False,0.0,0.25,counting,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.25,1.0,0.14285714285714285
0.0,1,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.0056659154777004925,,0.0,False,8,There are 6 objects in total.,2.051,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong; the reference specifies 6 objects.,0.0,0.6288,,0.0,rgb,1,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.207,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__10,Can you count the total number of objects in the scene?,,498ab48e082b6b3356551c50,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,3,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.0056659154777004925,,0.11428571428571428,False,8,"Only one, the kettle held by the subject.",2.051,frame,wrong_count,incorrect,gemini-3.1-flash-lite,"The answer claims two objects, while the reference states only one.",0.0,0.6291,,0.0,rgb,Two,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.207,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__01,How many moving objects are there besides the camera?,,c179d896632bba8375cd23b6,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,2,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.0024787521766663585,1.0,0.1,False,8,"No, there is only the person holding the camera.",2.051,frame,none,correct,gemini-3.1-flash-lite,The answer correctly identifies only one person.,1.0,0.6285,,0.078125,rgb,No,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.207,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__02,Is there more than one person in the video?,,807adf701b23b9429ec0babe,False,0.0,0.25,dynamic_counting,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.25,1.0,0.14285714285714285
1.0,2,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,1.0,1.0,1.0,False,8,No.,2.053,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,0.6263,,0.5,rgb,No,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,1.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.209,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__03,Are there any cars or vehicles moving in the video?,,9ea7924220e4dca0f5076454,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,4,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.0002820893212548129,,0.07272727272727274,False,8,The kettle moves once as part of the continuous pouring action.,2.053,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong; the reference states it moves once.,0.0,0.7068,,0.0,rgb,Two.,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.209,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__04,How many times does the kettle move in the video?,,9b0133376a271ac88cdd116e,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,token_f1,Counting question.,0.0,0.0,0.0,0.0
0.0,3,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.04186576731652839,0.0,0.24000000000000002,False,8,"No, the brush is stationary.",2.049,frame,contradiction,incorrect,gemini-3.1-flash-lite,The reference states the brush is stationary.,0.0,0.6261,,0.0,rgb,Yes,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.205,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__05,Does the cleaning brush move during the video?,,98837bdf972a84a3ffd428c7,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
1.0,2,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,1.0,1.0,1.0,False,8,No.,2.049,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,0.6255,,0.5,rgb,No,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,1.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.205,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__06,Are there any animals moving in the scene?,,081487d5193d85d65d554a9f,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,2,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.01831563888873418,1.0,0.13333333333333333,False,8,"No, the water bottle is stationary.",2.045,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,0.6277,,0.10869565217391305,rgb,No,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.201,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__07,Is the water bottle moving?,,601c7784a662b02ff3810b36,False,0.0,0.33333333333333337,dynamic_counting,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.33333333333333337,1.0,0.2
0.0,4,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.0056659154777004925,,0.18181818181818182,False,8,One hand is shown holding the kettle.,2.054,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The reference says one hand is involved.,0.0,0.7101,,0.0,rgb,Two.,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,0.0,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.21,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__08,How many hands are involved in the action of pouring water?,,68c2280cf5954dea47eaefcd,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,3,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.00010377486186365205,0.0,0.12244897959183672,False,8,"No, all items appear to be placed normally on the counter.",2.065,frame,contradiction,incorrect,gemini-3.1-flash-lite,The reference says no items are misplaced/floating.,0.0,0.6279,,0.0,rgb,Yes,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.221,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__non_common__01,Are there any items in the video that seem to be floating or misplaced according to normal kitchen layouts?,,f5c92107dd4b465525a0ce5b,False,0.0,0.0,non_common,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,4,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.0007667982759693039,,0.13333333333333333,False,8,I am already in the kitchen looking at the counter.,2.048,frame,contradiction,incorrect,gemini-3.1-flash-lite,The reference states I am already in the kitchen.,0.0,0.6273,,0.0,rgb,Left,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.204,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__01,What direction should I turn to face the kitchen?,,68be4418776c35d8c8bed12e,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,3,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.0007667982759693039,0.0,0.08695652173913045,False,8,"No, the video does not show navigation between rooms.",2.056,frame,contradiction,incorrect,gemini-3.1-flash-lite,The reference says no such corridors are shown.,0.0,0.6246,,0.0,rgb,yes,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.212,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__02,Are there any corridors I need to pass through to get to the kitchen?,,7647c3db9c4e89ec0533040b,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,3,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,1.4044400323157705e-05,,0.1,False,8,"The video shows only the counter and sink area, not a route to get there.",2.053,frame,contradiction,incorrect,gemini-3.1-flash-lite,The reference states no route is shown.,0.0,0.6256,,0.0,rgb,Yes,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.209,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__03,Is there a specific route to follow to reach the sink area?,,609500c1fd4a9ffa1d25b2c6,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,17,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.11909345107359583,,0.4642857142857143,False,8,The video does not provide a path from an entrance.,2.053,frame,contradiction,incorrect,gemini-3.1-flash-lite,The reference states no path from an entrance is shown.,0.0,0.7847,,0.0,rgb,Go straight ahead,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.209,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__04,Can you describe the path from the entrance to the kitchen counter?,,68ebc8fa7ac6de42740a4fbe,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,3,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.0056659154777004925,,0.125,False,8,The video does not show other rooms.,2.051,frame,contradiction,incorrect,gemini-3.1-flash-lite,The reference states other rooms are not shown.,0.0,0.6294,,0.0,rgb,Yes,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.207,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__05,Is the kitchen in the same room as the living room?,,211452bba3f69e270b203017,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,3,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.04186576731652839,0.0,0.23076923076923078,False,8,"No, the camera is stationary.",2.046,frame,contradiction,incorrect,gemini-3.1-flash-lite,The reference states the camera is stationary.,0.0,0.6261,,0.0,rgb,Yes,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.202,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__06,Are there any turns I need to take?,,f4558029025e5254b4fbe36c,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,2,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,0.00010377486186365205,,0.0689655172413793,False,8,The video does not provide enough information to judge room layout.,2.045,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,0.6279,,0.0,rgb,No,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.201,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__07,Is the room layout complex for navigation?,,30a90f2cc2a66ca39f6b5ecd,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,1,5.156,fixed_8frame_aligned_4b_frame_input_cu130_v1,6.992295190747032e-07,,0.0,False,8,It is impossible to determine the number of steps as the video is a close-up of a counter.,2.049,frame,other,incorrect,gemini-3.1-flash-lite,The reference states it is impossible to determine steps.,0.0,0.6265,,0.0,rgb,1,internvl:InternVL3_5-4B-Instruct:frame:73289310,/home/multimodality/Documents/Multimodality/annotationpipeline/models/internvl/InternVL3_5-4B-Instruct,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water_rgb,7.205,internvl,rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__08,How many steps would it take to reach the kitchen?,,289b7bc192341e0d2fcd5d65,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned_4b/aligned_qa_frame_answers_InternVL3_5-4B-Instruct.json,answered,token_f1,Counting question.,0.0,0.0,0.0,0.0
